ue	rb	rxAnt	layer	carrier	Start	FFT	ChanEqlz	IDFT	QamDemod	Decode	ChanEst	ChanInv	est	matrixInv	inv	eqlz	demod
2	100	2	2	2	1	56	2	48	48	2	2	2	20000	800	1600	115200	172800
2	100	2	2	3	1	84	3	72	72	3	3	3	30000	1200	2400	172800	259200
2	100	2	2	4	1	112	4	96	96	4	4	4	40000	1600	3200	230400	345600
2	100	2	3	1	1	28	2	48	48	2	2	2	10000	400	800	57600	86400
2	100	2	3	2	1	56	2	48	48	2	2	2	20000	800	1600	115200	172800
2	100	2	3	3	1	84	3	72	72	3	3	3	30000	1200	2400	172800	259200
2	100	2	3	4	1	112	4	96	96	4	4	4	40000	1600	3200	230400	345600
2	100	2	4	1	1	28	2	48	48	2	2	2	10000	400	800	57600	86400
2	100	2	4	2	1	56	2	48	48	2	2	2	20000	800	1600	115200	172800
2	100	2	4	3	1	84	3	72	72	3	3	3	30000	1200	2400	172800	259200
2	100	2	4	4	1	112	4	96	96	4	4	4	40000	1600	3200	230400	345600
2	100	3	1	1	1	42	2	24	24	2	2	2	7500	0	100	43200	43200
2	100	3	1	2	1	84	2	24	24	2	2	2	15000	0	200	86400	86400
2	100	3	1	3	1	126	3	36	36	3	3	3	22500	0	300	129600	129600
2	100	3	1	4	1	168	4	48	48	4	4	4	30000	0	400	172800	172800
2	100	3	2	1	1	42	2	48	48	2	2	2	15000	400	1100	86400	86400
2	100	3	2	2	1	84	2	48	48	2	2	2	30000	800	2200	172800	172800
2	100	3	2	3	1	126	3	72	72	3	3	3	45000	1200	3300	259200	259200
2	100	3	2	4	1	168	4	96	96	4	4	4	60000	1600	4400	345600	345600
2	100	3	3	1	1	42	2	72	72	2	2	2	22500	1500	3000	129600	129600
2	100	3	3	2	1	84	2	72	72	2	2	2	45000	3000	6000	259200	259200
2	100	3	3	3	1	126	3	108	108	3	3	3	67500	4500	9000	388800	388800
2	100	3	3	4	1	168	4	144	144	4	4	4	90000	6000	12000	518400	518400
2	100	3	4	1	1	42	2	72	72	2	2	2	22500	1500	3000	129600	129600
2	100	3	4	2	1	84	2	72	72	2	2	2	45000	3000	6000	259200	259200
2	100	3	4	3	1	126	3	108	108	3	3	3	67500	4500	9000	388800	388800
2	100	3	4	4	1	168	4	144	144	4	4	4	90000	6000	12000	518400	518400
2	100	4	1	1	1	56	2	24	24	2	2	2	10000	0	100	57600	43200
2	100	4	1	2	1	112	2	24	24	2	2	2	20000	0	200	115200	86400
2	100	4	1	3	1	168	3	36	36	3	3	3	30000	0	300	172800	129600
2	100	4	1	4	1	224	4	48	48	4	4	4	40000	0	400	230400	172800
2	100	4	2	1	1	56	2	48	48	2	2	2	20000	400	1400	115200	86400
2	100	4	2	2	1	112	2	48	48	2	2	2	40000	800	2800	230400	172800
2	100	4	2	3	1	168	3	72	72	3	3	3	60000	1200	4200	345600	259200
2	100	4	2	4	1	224	4	96	96	4	4	4	80000	1600	5600	460800	345600
2	100	4	3	1	1	56	2	72	72	2	2	2	30000	1500	3900	172800	129600
2	100	4	3	2	1	112	2	72	72	2	2	2	60000	3000	7800	345600	259200
2	100	4	3	3	1	168	3	108	108	3	3	3	90000	4500	11700	518400	388800
2	100	4	3	4	1	224	4	144	144	4	4	4	120000	6000	15600	691200	518400
2	100	4	4	1	1	56	2	96	96	2	2	2	40000	3600	7600	230400	172800
2	100	4	4	2	1	112	2	96	96	2	2	2	80000	7200	15200	460800	345600
2	100	4	4	3	1	168	3	144	144	3	3	3	120000	10800	22800	691200	518400
2	100	4	4	4	1	224	4	192	192	4	4	4	160000	14400	30400	921600	691200
2	15	1	1	1	1	14	2	24	24	2	2	2	350	0	14	2016	6048
2	15	1	1	2	1	28	2	24	24	2	2	2	750	0	30	4320	12960
2	15	1	1	3	1	42	3	36	36	3	3	3	1125	0	45	6480	19440
2	15	1	1	4	1	56	4	48	48	4	4	4	1500	0	60	8640	25920
2	15	1	2	1	1	14	2	24	24	2	2	2	350	0	14	2016	6048
2	15	1	2	2	1	28	2	24	24	2	2	2	750	0	30	4320	12960
2	15	1	2	3	1	42	3	36	36	3	3	3	1125	0	45	6480	19440
2	15	1	2	4	1	56	4	48	48	4	4	4	1500	0	60	8640	25920
2	15	1	3	1	1	14	2	24	24	2	2	2	350	0	14	2016	6048
2	15	1	3	2	1	28	2	24	24	2	2	2	750	0	30	4320	12960
2	15	1	3	3	1	42	3	36	36	3	3	3	1125	0	45	6480	19440
2	15	1	3	4	1	56	4	48	48	4	4	4	1500	0	60	8640	25920
2	15	1	4	1	1	14	2	24	24	2	2	2	350	0	14	2016	6048
2	15	1	4	2	1	28	2	24	24	2	2	2	750	0	30	4320	12960
2	15	1	4	3	1	42	3	36	36	3	3	3	1125	0	45	6480	19440
2	15	1	4	4	1	56	4	48	48	4	4	4	1500	0	60	8640	25920
2	15	2	1	1	1	28	2	24	24	2	2	2	700	0	14	4032	6048
2	15	2	1	2	1	56	2	24	24	2	2	2	1500	0	30	8640	12960
2	15	2	1	3	1	84	3	36	36	3	3	3	2250	0	45	12960	19440
2	15	2	1	4	1	112	4	48	48	4	4	4	3000	0	60	17280	25920
2	15	2	2	1	1	28	2	48	48	2	2	2	1400	56	112	8064	12096
2	15	2	2	2	1	56	2	48	48	2	2	2	3000	120	240	17280	25920
2	15	2	2	3	1	84	3	72	72	3	3	3	4500	180	360	25920	38880
2	15	2	2	4	1	112	4	96	96	4	4	4	6000	240	480	34560	51840
2	15	2	3	1	1	28	2	48	48	2	2	2	1400	56	112	8064	12096
2	15	2	3	2	1	56	2	48	48	2	2	2	3000	120	240	17280	25920
2	15	2	3	3	1	84	3	72	72	3	3	3	4500	180	360	25920	38880
2	15	2	3	4	1	112	4	96	96	4	4	4	6000	240	480	34560	51840
2	15	2	4	1	1	28	2	48	48	2	2	2	1400	56	112	8064	12096
2	15	2	4	2	1	56	2	48	48	2	2	2	3000	120	240	17280	25920
2	15	2	4	3	1	84	3	72	72	3	3	3	4500	180	360	25920	38880
2	15	2	4	4	1	112	4	96	96	4	4	4	6000	240	480	34560	51840
2	15	3	1	1	1	42	2	24	24	2	2	2	1050	0	14	6048	6048
2	15	3	1	2	1	84	2	24	24	2	2	2	2250	0	30	12960	12960
2	15	3	1	3	1	126	3	36	36	3	3	3	3375	0	45	19440	19440
2	15	3	1	4	1	168	4	48	48	4	4	4	4500	0	60	25920	25920
2	15	3	2	1	1	42	2	48	48	2	2	2	2100	56	154	12096	12096
2	15	3	2	2	1	84	2	48	48	2	2	2	4500	120	330	25920	25920
2	15	3	2	3	1	126	3	72	72	3	3	3	6750	180	495	38880	38880
2	15	3	2	4	1	168	4	96	96	4	4	4	9000	240	660	51840	51840
2	15	3	3	1	1	42	2	72	72	2	2	2	3150	210	420	18144	18144
2	15	3	3	2	1	84	2	72	72	2	2	2	6750	450	900	38880	38880
2	15	3	3	3	1	126	3	108	108	3	3	3	10125	675	1350	58320	58320
2	15	3	3	4	1	168	4	144	144	4	4	4	13500	900	1800	77760	77760
2	15	3	4	1	1	42	2	72	72	2	2	2	3150	210	420	18144	18144
2	15	3	4	2	1	84	2	72	72	2	2	2	6750	450	900	38880	38880
2	15	3	4	3	1	126	3	108	108	3	3	3	10125	675	1350	58320	58320
2	15	3	4	4	1	168	4	144	144	4	4	4	13500	900	1800	77760	77760
2	15	4	1	1	1	56	2	24	24	2	2	2	1400	0	14	8064	6048
2	15	4	1	2	1	112	2	24	24	2	2	2	3000	0	30	17280	12960
2	15	4	1	3	1	168	3	36	36	3	3	3	4500	0	45	25920	19440
2	15	4	1	4	1	224	4	48	48	4	4	4	6000	0	60	34560	25920
2	15	4	2	1	1	56	2	48	48	2	2	2	2800	56	196	16128	12096
2	15	4	2	2	1	112	2	48	48	2	2	2	6000	120	420	34560	25920
2	15	4	2	3	1	168	3	72	72	3	3	3	9000	180	630	51840	38880
2	15	4	2	4	1	224	4	96	96	4	4	4	12000	240	840	69120	51840
2	15	4	3	1	1	56	2	72	72	2	2	2	4200	210	546	24192	18144
2	15	4	3	2	1	112	2	72	72	2	2	2	9000	450	1170	51840	38880
2	15	4	3	3	1	168	3	108	108	3	3	3	13500	675	1755	77760	58320
2	15	4	3	4	1	224	4	144	144	4	4	4	18000	900	2340	103680	77760
2	15	4	4	1	1	56	2	96	96	2	2	2	5600	504	1064	32256	24192
2	15	4	4	2	1	112	2	96	96	2	2	2	12000	1080	2280	69120	51840
2	15	4	4	3	1	168	3	144	144	3	3	3	18000	1620	3420	103680	77760
2	15	4	4	4	1	224	4	192	192	4	4	4	24000	2160	4560	138240	103680
2	25	1	1	1	1	14	2	24	24	2	2	2	600	0	24	3456	10368
2	25	1	1	2	1	28	2	24	24	2	2	2	1250	0	50	7200	21600
2	25	1	1	3	1	42	3	36	36	3	3	3	1875	0	75	10800	32400
2	25	1	1	4	1	56	4	48	48	4	4	4	2500	0	100	14400	43200
2	25	1	2	1	1	14	2	24	24	2	2	2	600	0	24	3456	10368
2	25	1	2	2	1	28	2	24	24	2	2	2	1250	0	50	7200	21600
2	25	1	2	3	1	42	3	36	36	3	3	3	1875	0	75	10800	32400
2	25	1	2	4	1	56	4	48	48	4	4	4	2500	0	100	14400	43200
2	25	1	3	1	1	14	2	24	24	2	2	2	600	0	24	3456	10368
2	25	1	3	2	1	28	2	24	24	2	2	2	1250	0	50	7200	21600
2	25	1	3	3	1	42	3	36	36	3	3	3	1875	0	75	10800	32400
2	25	1	3	4	1	56	4	48	48	4	4	4	2500	0	100	14400	43200
2	25	1	4	1	1	14	2	24	24	2	2	2	600	0	24	3456	10368
2	25	1	4	2	1	28	2	24	24	2	2	2	1250	0	50	7200	21600
2	25	1	4	3	1	42	3	36	36	3	3	3	1875	0	75	10800	32400
2	25	1	4	4	1	56	4	48	48	4	4	4	2500	0	100	14400	43200
2	25	2	1	1	1	28	2	24	24	2	2	2	1200	0	24	6912	10368
2	25	2	1	2	1	56	2	24	24	2	2	2	2500	0	50	14400	21600
2	25	2	1	3	1	84	3	36	36	3	3	3	3750	0	75	21600	32400
2	25	2	1	4	1	112	4	48	48	4	4	4	5000	0	100	28800	43200
2	25	2	2	1	1	28	2	48	48	2	2	2	2400	96	192	13824	20736
2	25	2	2	2	1	56	2	48	48	2	2	2	5000	200	400	28800	43200
2	25	2	2	3	1	84	3	72	72	3	3	3	7500	300	600	43200	64800
2	25	2	2	4	1	112	4	96	96	4	4	4	10000	400	800	57600	86400
2	25	2	3	1	1	28	2	48	48	2	2	2	2400	96	192	13824	20736
2	25	2	3	2	1	56	2	48	48	2	2	2	5000	200	400	28800	43200
2	25	2	3	3	1	84	3	72	72	3	3	3	7500	300	600	43200	64800
2	25	2	3	4	1	112	4	96	96	4	4	4	10000	400	800	57600	86400
2	25	2	4	1	1	28	2	48	48	2	2	2	2400	96	192	13824	20736
2	25	2	4	2	1	56	2	48	48	2	2	2	5000	200	400	28800	43200
2	25	2	4	3	1	84	3	72	72	3	3	3	7500	300	600	43200	64800
2	25	2	4	4	1	112	4	96	96	4	4	4	10000	400	800	57600	86400
2	25	3	1	1	1	42	2	24	24	2	2	2	1800	0	24	10368	10368
2	25	3	1	2	1	84	2	24	24	2	2	2	3750	0	50	21600	21600
2	25	3	1	3	1	126	3	36	36	3	3	3	5625	0	75	32400	32400
2	25	3	1	4	1	168	4	48	48	4	4	4	7500	0	100	43200	43200
2	25	3	2	1	1	42	2	48	48	2	2	2	3600	96	264	20736	20736
2	25	3	2	2	1	84	2	48	48	2	2	2	7500	200	550	43200	43200
2	25	3	2	3	1	126	3	72	72	3	3	3	11250	300	825	64800	64800
2	25	3	2	4	1	168	4	96	96	4	4	4	15000	400	1100	86400	86400
2	25	3	3	1	1	42	2	72	72	2	2	2	5400	360	720	31104	31104
2	25	3	3	2	1	84	2	72	72	2	2	2	11250	750	1500	64800	64800
2	25	3	3	3	1	126	3	108	108	3	3	3	16875	1125	2250	97200	97200
2	25	3	3	4	1	168	4	144	144	4	4	4	22500	1500	3000	129600	129600
2	25	3	4	1	1	42	2	72	72	2	2	2	5400	360	720	31104	31104
2	25	3	4	2	1	84	2	72	72	2	2	2	11250	750	1500	64800	64800
2	25	3	4	3	1	126	3	108	108	3	3	3	16875	1125	2250	97200	97200
2	25	3	4	4	1	168	4	144	144	4	4	4	22500	1500	3000	129600	129600
2	25	4	1	1	1	56	2	24	24	2	2	2	2400	0	24	13824	10368
2	25	4	1	2	1	112	2	24	24	2	2	2	5000	0	50	28800	21600
2	25	4	1	3	1	168	3	36	36	3	3	3	7500	0	75	43200	32400
2	25	4	1	4	1	224	4	48	48	4	4	4	10000	0	100	57600	43200
2	25	4	2	1	1	56	2	48	48	2	2	2	4800	96	336	27648	20736
2	25	4	2	2	1	112	2	48	48	2	2	2	10000	200	700	57600	43200
2	25	4	2	3	1	168	3	72	72	3	3	3	15000	300	1050	86400	64800
2	25	4	2	4	1	224	4	96	96	4	4	4	20000	400	1400	115200	86400
2	25	4	3	1	1	56	2	72	72	2	2	2	7200	360	936	41472	31104
2	25	4	3	2	1	112	2	72	72	2	2	2	15000	750	1950	86400	64800
2	25	4	3	3	1	168	3	108	108	3	3	3	22500	1125	2925	129600	97200
2	25	4	3	4	1	224	4	144	144	4	4	4	30000	1500	3900	172800	129600
2	25	4	4	1	1	56	2	96	96	2	2	2	9600	864	1824	55296	41472
2	25	4	4	2	1	112	2	96	96	2	2	2	20000	1800	3800	115200	86400
2	25	4	4	3	1	168	3	144	144	3	3	3	30000	2700	5700	172800	129600
2	25	4	4	4	1	224	4	192	192	4	4	4	40000	3600	7600	230400	172800
2	50	1	1	1	1	14	2	24	24	2	2	2	1250	0	50	7200	21600
2	50	1	1	2	1	28	2	24	24	2	2	2	2500	0	100	14400	43200
2	50	1	1	3	1	42	3	36	36	3	3	3	3750	0	150	21600	64800
2	50	1	1	4	1	56	4	48	48	4	4	4	5000	0	200	28800	86400
2	50	1	2	1	1	14	2	24	24	2	2	2	1250	0	50	7200	21600
2	50	1	2	2	1	28	2	24	24	2	2	2	2500	0	100	14400	43200
2	50	1	2	3	1	42	3	36	36	3	3	3	3750	0	150	21600	64800
2	50	1	2	4	1	56	4	48	48	4	4	4	5000	0	200	28800	86400
2	50	1	3	1	1	14	2	24	24	2	2	2	1250	0	50	7200	21600
2	50	1	3	2	1	28	2	24	24	2	2	2	2500	0	100	14400	43200
2	50	1	3	3	1	42	3	36	36	3	3	3	3750	0	150	21600	64800
2	50	1	3	4	1	56	4	48	48	4	4	4	5000	0	200	28800	86400
2	50	1	4	1	1	14	2	24	24	2	2	2	1250	0	50	7200	21600
2	50	1	4	2	1	28	2	24	24	2	2	2	2500	0	100	14400	43200
2	50	1	4	3	1	42	3	36	36	3	3	3	3750	0	150	21600	64800
2	50	1	4	4	1	56	4	48	48	4	4	4	5000	0	200	28800	86400
2	50	2	1	1	1	28	2	24	24	2	2	2	2500	0	50	14400	21600
2	50	2	1	2	1	56	2	24	24	2	2	2	5000	0	100	28800	43200
2	50	2	1	3	1	84	3	36	36	3	3	3	7500	0	150	43200	64800
2	50	2	1	4	1	112	4	48	48	4	4	4	10000	0	200	57600	86400
2	50	2	2	1	1	28	2	48	48	2	2	2	5000	200	400	28800	43200
2	50	2	2	2	1	56	2	48	48	2	2	2	10000	400	800	57600	86400
2	50	2	2	3	1	84	3	72	72	3	3	3	15000	600	1200	86400	129600
2	50	2	2	4	1	112	4	96	96	4	4	4	20000	800	1600	115200	172800
2	50	2	3	1	1	28	2	48	48	2	2	2	5000	200	400	28800	43200
2	50	2	3	2	1	56	2	48	48	2	2	2	10000	400	800	57600	86400
2	50	2	3	3	1	84	3	72	72	3	3	3	15000	600	1200	86400	129600
2	50	2	3	4	1	112	4	96	96	4	4	4	20000	800	1600	115200	172800
2	50	2	4	1	1	28	2	48	48	2	2	2	5000	200	400	28800	43200
2	50	2	4	2	1	56	2	48	48	2	2	2	10000	400	800	57600	86400
2	50	2	4	3	1	84	3	72	72	3	3	3	15000	600	1200	86400	129600
2	50	2	4	4	1	112	4	96	96	4	4	4	20000	800	1600	115200	172800
2	50	3	1	1	1	42	2	24	24	2	2	2	3750	0	50	21600	21600
2	50	3	1	2	1	84	2	24	24	2	2	2	7500	0	100	43200	43200
2	50	3	1	3	1	126	3	36	36	3	3	3	11250	0	150	64800	64800
2	50	3	1	4	1	168	4	48	48	4	4	4	15000	0	200	86400	86400
2	50	3	2	1	1	42	2	48	48	2	2	2	7500	200	550	43200	43200
2	50	3	2	2	1	84	2	48	48	2	2	2	15000	400	1100	86400	86400
2	50	3	2	3	1	126	3	72	72	3	3	3	22500	600	1650	129600	129600
2	50	3	2	4	1	168	4	96	96	4	4	4	30000	800	2200	172800	172800
2	50	3	3	1	1	42	2	72	72	2	2	2	11250	750	1500	64800	64800
2	50	3	3	2	1	84	2	72	72	2	2	2	22500	1500	3000	129600	129600
2	50	3	3	3	1	126	3	108	108	3	3	3	33750	2250	4500	194400	194400
2	50	3	3	4	1	168	4	144	144	4	4	4	45000	3000	6000	259200	259200
2	50	3	4	1	1	42	2	72	72	2	2	2	11250	750	1500	64800	64800
2	50	3	4	2	1	84	2	72	72	2	2	2	22500	1500	3000	129600	129600
2	50	3	4	3	1	126	3	108	108	3	3	3	33750	2250	4500	194400	194400
2	50	3	4	4	1	168	4	144	144	4	4	4	45000	3000	6000	259200	259200
2	50	4	1	1	1	56	2	24	24	2	2	2	5000	0	50	28800	21600
2	50	4	1	2	1	112	2	24	24	2	2	2	10000	0	100	57600	43200
2	50	4	1	3	1	168	3	36	36	3	3	3	15000	0	150	86400	64800
2	50	4	1	4	1	224	4	48	48	4	4	4	20000	0	200	115200	86400
2	50	4	2	1	1	56	2	48	48	2	2	2	10000	200	700	57600	43200
2	50	4	2	2	1	112	2	48	48	2	2	2	20000	400	1400	115200	86400
2	50	4	2	3	1	168	3	72	72	3	3	3	30000	600	2100	172800	129600
2	50	4	2	4	1	224	4	96	96	4	4	4	40000	800	2800	230400	172800
2	50	4	3	1	1	56	2	72	72	2	2	2	15000	750	1950	86400	64800
2	50	4	3	2	1	112	2	72	72	2	2	2	30000	1500	3900	172800	129600
2	50	4	3	3	1	168	3	108	108	3	3	3	45000	2250	5850	259200	194400
2	50	4	3	4	1	224	4	144	144	4	4	4	60000	3000	7800	345600	259200
2	50	4	4	1	1	56	2	96	96	2	2	2	20000	1800	3800	115200	86400
2	50	4	4	2	1	112	2	96	96	2	2	2	40000	3600	7600	230400	172800
2	50	4	4	3	1	168	3	144	144	3	3	3	60000	5400	11400	345600	259200
2	50	4	4	4	1	224	4	192	192	4	4	4	80000	7200	15200	460800	345600
2	75	1	1	1	1	14	2	24	24	2	2	2	1850	0	74	10656	31968
2	75	1	1	2	1	28	2	24	24	2	2	2	3750	0	150	21600	64800
2	75	1	1	3	1	42	3	36	36	3	3	3	5625	0	225	32400	97200
2	75	1	1	4	1	56	4	48	48	4	4	4	7500	0	300	43200	129600
2	75	1	2	1	1	14	2	24	24	2	2	2	1850	0	74	10656	31968
2	75	1	2	2	1	28	2	24	24	2	2	2	3750	0	150	21600	64800
2	75	1	2	3	1	42	3	36	36	3	3	3	5625	0	225	32400	97200
2	75	1	2	4	1	56	4	48	48	4	4	4	7500	0	300	43200	129600
2	75	1	3	1	1	14	2	24	24	2	2	2	1850	0	74	10656	31968
2	75	1	3	2	1	28	2	24	24	2	2	2	3750	0	150	21600	64800
2	75	1	3	3	1	42	3	36	36	3	3	3	5625	0	225	32400	97200
2	75	1	3	4	1	56	4	48	48	4	4	4	7500	0	300	43200	129600
2	75	1	4	1	1	14	2	24	24	2	2	2	1850	0	74	10656	31968
2	75	1	4	2	1	28	2	24	24	2	2	2	3750	0	150	21600	64800
2	75	1	4	3	1	42	3	36	36	3	3	3	5625	0	225	32400	97200
2	75	1	4	4	1	56	4	48	48	4	4	4	7500	0	300	43200	129600
2	75	2	1	1	1	28	2	24	24	2	2	2	3700	0	74	21312	31968
2	75	2	1	2	1	56	2	24	24	2	2	2	7500	0	150	43200	64800
2	75	2	1	3	1	84	3	36	36	3	3	3	11250	0	225	64800	97200
2	75	2	1	4	1	112	4	48	48	4	4	4	15000	0	300	86400	129600
2	75	2	2	1	1	28	2	48	48	2	2	2	7400	296	592	42624	63936
2	75	2	2	2	1	56	2	48	48	2	2	2	15000	600	1200	86400	129600
2	75	2	2	3	1	84	3	72	72	3	3	3	22500	900	1800	129600	194400
2	75	2	2	4	1	112	4	96	96	4	4	4	30000	1200	2400	172800	259200
2	75	2	3	1	1	28	2	48	48	2	2	2	7400	296	592	42624	63936
2	75	2	3	2	1	56	2	48	48	2	2	2	15000	600	1200	86400	129600
2	75	2	3	3	1	84	3	72	72	3	3	3	22500	900	1800	129600	194400
2	75	2	3	4	1	112	4	96	96	4	4	4	30000	1200	2400	172800	259200
2	75	2	4	1	1	28	2	48	48	2	2	2	7400	296	592	42624	63936
2	75	2	4	2	1	56	2	48	48	2	2	2	15000	600	1200	86400	129600
2	75	2	4	3	1	84	3	72	72	3	3	3	22500	900	1800	129600	194400
2	75	2	4	4	1	112	4	96	96	4	4	4	30000	1200	2400	172800	259200
2	75	3	1	1	1	42	2	24	24	2	2	2	5550	0	74	31968	31968
2	75	3	1	2	1	84	2	24	24	2	2	2	11250	0	150	64800	64800
2	75	3	1	3	1	126	3	36	36	3	3	3	16875	0	225	97200	97200
2	75	3	1	4	1	168	4	48	48	4	4	4	22500	0	300	129600	129600
2	75	3	2	1	1	42	2	48	48	2	2	2	11100	296	814	63936	63936
2	75	3	2	2	1	84	2	48	48	2	2	2	22500	600	1650	129600	129600
2	75	3	2	3	1	126	3	72	72	3	3	3	33750	900	2475	194400	194400
2	75	3	2	4	1	168	4	96	96	4	4	4	45000	1200	3300	259200	259200
2	75	3	3	1	1	42	2	72	72	2	2	2	16650	1110	2220	95904	95904
2	75	3	3	2	1	84	2	72	72	2	2	2	33750	2250	4500	194400	194400
2	75	3	3	3	1	126	3	108	108	3	3	3	50625	3375	6750	291600	291600
2	75	3	3	4	1	168	4	144	144	4	4	4	67500	4500	9000	388800	388800
2	75	3	4	1	1	42	2	72	72	2	2	2	16650	1110	2220	95904	95904
2	75	3	4	2	1	84	2	72	72	2	2	2	33750	2250	4500	194400	194400
2	75	3	4	3	1	126	3	108	108	3	3	3	50625	3375	6750	291600	291600
2	75	3	4	4	1	168	4	144	144	4	4	4	67500	4500	9000	388800	388800
2	75	4	1	1	1	56	2	24	24	2	2	2	7400	0	74	42624	31968
2	75	4	1	2	1	112	2	24	24	2	2	2	15000	0	150	86400	64800
2	75	4	1	3	1	168	3	36	36	3	3	3	22500	0	225	129600	97200
2	75	4	1	4	1	224	4	48	48	4	4	4	30000	0	300	172800	129600
2	75	4	2	1	1	56	2	48	48	2	2	2	14800	296	1036	85248	63936
2	75	4	2	2	1	112	2	48	48	2	2	2	30000	600	2100	172800	129600
2	75	4	2	3	1	168	3	72	72	3	3	3	45000	900	3150	259200	194400
2	75	4	2	4	1	224	4	96	96	4	4	4	60000	1200	4200	345600	259200
2	75	4	3	1	1	56	2	72	72	2	2	2	22200	1110	2886	127872	95904
2	75	4	3	2	1	112	2	72	72	2	2	2	45000	2250	5850	259200	194400
2	75	4	3	3	1	168	3	108	108	3	3	3	67500	3375	8775	388800	291600
2	75	4	3	4	1	224	4	144	144	4	4	4	90000	4500	11700	518400	388800
2	75	4	4	1	1	56	2	96	96	2	2	2	29600	2664	5624	170496	127872
2	75	4	4	2	1	112	2	96	96	2	2	2	60000	5400	11400	345600	259200
2	75	4	4	3	1	168	3	144	144	3	3	3	90000	8100	17100	518400	388800
2	75	4	4	4	1	224	4	192	192	4	4	4	120000	10800	22800	691200	518400
3	100	1	1	1	1	14	3	36	36	3	3	3	2475	0	99	14256	42768
3	100	1	1	2	1	28	3	36	36	3	3	3	5000	0	200	28800	86400
3	100	1	1	3	1	42	3	36	36	3	3	3	7500	0	300	43200	129600
3	100	1	1	4	1	56	4	48	48	4	4	4	10000	0	400	57600	172800
3	100	1	2	1	1	14	3	36	36	3	3	3	2475	0	99	14256	42768
3	100	1	2	2	1	28	3	36	36	3	3	3	5000	0	200	28800	86400
3	100	1	2	3	1	42	3	36	36	3	3	3	7500	0	300	43200	129600
3	100	1	2	4	1	56	4	48	48	4	4	4	10000	0	400	57600	172800
3	100	1	3	1	1	14	3	36	36	3	3	3	2475	0	99	14256	42768
3	100	1	3	2	1	28	3	36	36	3	3	3	5000	0	200	28800	86400
3	100	1	3	3	1	42	3	36	36	3	3	3	7500	0	300	43200	129600
3	100	1	3	4	1	56	4	48	48	4	4	4	10000	0	400	57600	172800
3	100	1	4	1	1	14	3	36	36	3	3	3	2475	0	99	14256	42768
3	100	1	4	2	1	28	3	36	36	3	3	3	5000	0	200	28800	86400
3	100	1	4	3	1	42	3	36	36	3	3	3	7500	0	300	43200	129600
3	100	1	4	4	1	56	4	48	48	4	4	4	10000	0	400	57600	172800
3	100	2	1	1	1	28	3	36	36	3	3	3	4950	0	99	28512	42768
3	100	2	1	2	1	56	3	36	36	3	3	3	10000	0	200	57600	86400
3	100	2	1	3	1	84	3	36	36	3	3	3	15000	0	300	86400	129600
3	100	2	1	4	1	112	4	48	48	4	4	4	20000	0	400	115200	172800
3	100	2	2	1	1	28	3	72	72	3	3	3	9900	396	792	57024	85536
3	100	2	2	2	1	56	3	72	72	3	3	3	20000	800	1600	115200	172800
3	100	2	2	3	1	84	3	72	72	3	3	3	30000	1200	2400	172800	259200
3	100	2	2	4	1	112	4	96	96	4	4	4	40000	1600	3200	230400	345600
3	100	2	3	1	1	28	3	72	72	3	3	3	9900	396	792	57024	85536
3	100	2	3	2	1	56	3	72	72	3	3	3	20000	800	1600	115200	172800
3	100	2	3	3	1	84	3	72	72	3	3	3	30000	1200	2400	172800	259200
3	100	2	3	4	1	112	4	96	96	4	4	4	40000	1600	3200	230400	345600
3	100	2	4	1	1	28	3	72	72	3	3	3	9900	396	792	57024	85536
3	100	2	4	2	1	56	3	72	72	3	3	3	20000	800	1600	115200	172800
3	100	2	4	3	1	84	3	72	72	3	3	3	30000	1200	2400	172800	259200
3	100	2	4	4	1	112	4	96	96	4	4	4	40000	1600	3200	230400	345600
3	100	3	1	1	1	42	3	36	36	3	3	3	7425	0	99	42768	42768
3	100	3	1	2	1	84	3	36	36	3	3	3	15000	0	200	86400	86400
3	100	3	1	3	1	126	3	36	36	3	3	3	22500	0	300	129600	129600
3	100	3	1	4	1	168	4	48	48	4	4	4	30000	0	400	172800	172800
3	100	3	2	1	1	42	3	72	72	3	3	3	14850	396	1089	85536	85536
3	100	3	2	2	1	84	3	72	72	3	3	3	30000	800	2200	172800	172800
3	100	3	2	3	1	126	3	72	72	3	3	3	45000	1200	3300	259200	259200
3	100	3	2	4	1	168	4	96	96	4	4	4	60000	1600	4400	345600	345600
3	100	3	3	1	1	42	3	108	108	3	3	3	22275	1485	2970	128304	128304
3	100	3	3	2	1	84	3	108	108	3	3	3	45000	3000	6000	259200	259200
3	100	3	3	3	1	126	3	108	108	3	3	3	67500	4500	9000	388800	388800
3	100	3	3	4	1	168	4	144	144	4	4	4	90000	6000	12000	518400	518400
3	100	3	4	1	1	42	3	108	108	3	3	3	22275	1485	2970	128304	128304
3	100	3	4	2	1	84	3	108	108	3	3	3	45000	3000	6000	259200	259200
3	100	3	4	3	1	126	3	108	108	3	3	3	67500	4500	9000	388800	388800
3	100	3	4	4	1	168	4	144	144	4	4	4	90000	6000	12000	518400	518400
3	100	4	1	1	1	56	3	36	36	3	3	3	9900	0	99	57024	42768
3	100	4	1	2	1	112	3	36	36	3	3	3	20000	0	200	115200	86400
3	100	4	1	3	1	168	3	36	36	3	3	3	30000	0	300	172800	129600
3	100	4	1	4	1	224	4	48	48	4	4	4	40000	0	400	230400	172800
