mappings_evaluated,kpn,tgff.file,representation,tgff.directory,kpn.name,trace,time_representation,mapper.record_statistics,time_simulating,representation_init_time,processes_in_task,mapper.random_seed,platform,mappings_cached,mapper,best_mapping_time,log_level
,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,3,haec,,tabu_search,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,8,designer_odroid,,tabu_search,,ERROR
,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,2,mppa_coolidge,,genetic,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,,True,,,,6,designer_odroid,,simulated_annealing,,ERROR
17,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,3.089822991991241,True,0.0242484529990179,0.1892338003963232,3,3,mppa_coolidge,5781,simulated_annealing,403.334883833,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,,True,,,,3,multi_cluster,,random_walk,,ERROR
34,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,0.02822446600839612,True,0.026144132998524583,0.00039466284215450287,4,10,multi_cluster,235,genetic,60.002001,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,,True,,,,6,haec,,tabu_search,,ERROR
8,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,0.0011914570059161633,True,0.00319424000554136,6.786733865737915e-05,2,4,designer_odroid,8,simulated_annealing,0.0012505,ERROR
300,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,0.21095775199864875,True,0.36070716200000014,0.1913758236914873,2,4,mppa_coolidge,0,random_walk,3.334383333,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,7,designer_odroid,,tabu_search,,ERROR
,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,2,multi_cluster,,tabu_search,,ERROR
4,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,0.9104522909656225,True,0.0036539249958877917,0.1890723593533039,2,7,mppa_coolidge,2559,simulated_annealing,400.0010005,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,,True,,,,10,haec,,random_walk,,ERROR
,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,2,multi_cluster,,simulated_annealing,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,1,mppa_coolidge,,random_walk,,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,5,mppa_coolidge,,simulated_annealing,,ERROR
300,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.04315869899983227,True,0.4474697229999998,6.494857370853424e-05,6,6,designer_odroid,0,random_walk,0.005580234,ERROR
203,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,0.17064568903879263,True,0.25255502098298166,8.716993033885956e-05,4,5,haec,54,simulated_annealing,1.022949999,ERROR
,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,3,mppa_coolidge,,simulated_annealing,,ERROR
280,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,0.18428733701148303,True,0.325268131957273,0.00010371580719947815,3,4,mppa_coolidge,126,tabu_search,403.334883833,ERROR
,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,10,haec,,tabu_search,,ERROR
359,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,0.6741828629983502,True,0.9100702180021472,0.0006370563060045242,9,6,mppa_coolidge,2,tabu_search,1910.102561999,ERROR
316,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.3463445569941541,True,0.4768628260244441,8.626468479633331e-05,5,8,haec,7,tabu_search,1.205377782,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,8,haec,,random_walk,,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,2,mppa_coolidge,,genetic,,ERROR
,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,3,haec,,simulated_annealing,,ERROR
119,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,0.14102414295848575,True,0.14572460998169845,0.18696263805031776,4,4,haec,140,simulated_annealing,1.778099999,ERROR
,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,5,designer_odroid,,genetic,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,4,haec,,simulated_annealing,,ERROR
300,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,0.029257427999255015,True,0.29010124299999995,6.509572267532349e-05,4,7,designer_odroid,0,random_walk,6.747538034,ERROR
,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,9,mppa_coolidge,,genetic,,ERROR
300,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,0.03445003700107918,True,0.20832249800000022,0.006281524896621704,3,5,designer_odroid,0,random_walk,0.002812234,ERROR
117,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,0.16718220596885658,True,0.11769922099119867,9.114295244216919e-05,3,3,haec,142,genetic,0.0747667,ERROR
,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,,True,,,,3,designer_odroid,,random_walk,,ERROR
300,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,0.3235138799991546,True,0.562463217999998,0.19124604761600494,4,10,mppa_coolidge,0,random_walk,7008.868099999,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,5,designer_odroid,,genetic,,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,9,multi_cluster,,simulated_annealing,,ERROR
34,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,0.03662566600905848,True,0.026981190989317838,8.24853777885437e-05,2,8,haec,95,simulated_annealing,0.044327783,ERROR
11,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,0.28026649200182874,True,0.010491097003978211,0.1890700999647379,2,8,mppa_coolidge,472,tabu_search,3.349833833,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,4,multi_cluster,,simulated_annealing,,ERROR
326,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.37229183499766805,True,0.5250241099984123,0.18652297370135784,6,5,haec,6,tabu_search,1.039438699,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,,True,,,,2,designer_odroid,,simulated_annealing,,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,8,mppa_coolidge,,random_walk,,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,7,haec,,random_walk,,ERROR
,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,10,designer_odroid,,genetic,,ERROR
231,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,0.3919996749755228,True,0.4487466749815212,9.971298277378082e-05,6,2,mppa_coolidge,40,genetic,410.866433332,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,9,designer_odroid,,genetic,,ERROR
,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,9,multi_cluster,,random_walk,,ERROR
,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,1,designer_odroid,,tabu_search,,ERROR
6,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,0.004455129983398365,True,0.002897726997616701,0.005484871566295624,2,1,designer_odroid,30,simulated_annealing,0.0012505,ERROR
,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,4,haec,,simulated_annealing,,ERROR
,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,3,haec,,random_walk,,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,1,multi_cluster,,random_walk,,ERROR
169,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,0.042520889022853225,True,0.21354697000788292,4.470907151699066e-05,6,1,multi_cluster,102,genetic,90.002501,ERROR
,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,5,haec,,simulated_annealing,,ERROR
300,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,0.3399233739983174,True,0.6599919200000001,0.18837360106408596,6,4,haec,0,random_walk,0.725866199,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,4,designer_odroid,,simulated_annealing,,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,3,multi_cluster,,genetic,,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,,True,,,,2,designer_odroid,,random_walk,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,,True,,,,7,multi_cluster,,tabu_search,,ERROR
97,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,0.032455382995976834,True,0.09566866199384094,0.00039934366941452026,5,4,multi_cluster,162,genetic,80.002501,ERROR
3875,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,3.3070969119544316,True,7.508892195977751,9.717606008052826e-05,4,3,mppa_coolidge,383,simulated_annealing,406.668885666,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,1,designer_odroid,,simulated_annealing,,ERROR
7476,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,10.916359820890648,True,18.05690833710105,0.00011353753507137299,6,4,mppa_coolidge,51,simulated_annealing,410.836088332,ERROR
33,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,0.021336186986445682,True,0.025439125012781005,0.004995532333850861,4,8,designer_odroid,81,simulated_annealing,0.0555,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,3,multi_cluster,,tabu_search,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,2,haec,,tabu_search,,ERROR
302,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.333114369019313,True,0.4075022230135801,0.18489854596555233,4,1,haec,96,tabu_search,0.258432849,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,,True,,,,3,designer_odroid,,tabu_search,,ERROR
165,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.05885336200481106,True,0.19583675797912292,0.004873121157288551,6,6,designer_odroid,95,genetic,0.004251,ERROR
,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,,True,,,,7,haec,,genetic,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,,True,,,,3,haec,,tabu_search,,ERROR
,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,6,multi_cluster,,genetic,,ERROR
17,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,0.04170487298324588,True,0.009688608992291847,0.00042037665843963623,3,1,multi_cluster,533,tabu_search,40.0081,ERROR
52,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,0.020768874022905948,True,0.029270578001160175,4.462152719497681e-05,3,2,multi_cluster,214,genetic,40.001501,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,,True,,,,3,mppa_coolidge,,random_walk,,ERROR
300,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,0.3493546969984891,True,0.6439231410000005,0.18807728961110115,6,2,haec,0,random_walk,1.241216166,ERROR
67,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,0.1397850850589748,True,0.08248012101830682,0.1866510845720768,4,9,haec,186,simulated_annealing,1.778099999,ERROR
,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,10,mppa_coolidge,,tabu_search,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,,True,,,,5,multi_cluster,,random_walk,,ERROR
,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,,True,,,,3,mppa_coolidge,,simulated_annealing,,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,2,designer_odroid,,genetic,,ERROR
3394,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,5.839272478951898,True,8.827690719997918,8.785724639892578e-05,9,2,haec,4,simulated_annealing,1.933922198,ERROR
161,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,0.062495997044607066,True,0.20675492598093115,0.004840487614274025,6,1,designer_odroid,96,genetic,0.003376,ERROR
143,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,0.07556836599178496,True,0.13453211902015028,0.00010056793689727783,2,8,mppa_coolidge,123,genetic,3.334383333,ERROR
10,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,0.02265209998950013,True,0.005530560003535356,0.00038637779653072357,3,1,multi_cluster,265,genetic,40.001501,ERROR
,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,9,designer_odroid,,genetic,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,,True,,,,5,multi_cluster,,tabu_search,,ERROR
207,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.3381526899720484,True,0.31136872798742843,0.18640810064971447,5,6,haec,109,simulated_annealing,1.538711115,ERROR
300,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,0.02207462300066254,True,0.20826494199999995,6.4115971326828e-05,3,10,designer_odroid,0,random_walk,0.003623468,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,7,mppa_coolidge,,random_walk,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,,True,,,,2,mppa_coolidge,,genetic,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,,True,,,,10,multi_cluster,,random_walk,,ERROR
152,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,0.04127525500007323,True,0.1916750770105864,4.6815723180770874e-05,6,6,multi_cluster,112,genetic,90.039755,ERROR
300,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,0.01406574600332533,True,0.12796922699999985,0.00047111883759498596,2,10,multi_cluster,0,random_walk,2000.01655,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,1,multi_cluster,,tabu_search,,ERROR
4790,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,10.43468059395309,True,12.929593802005911,0.00011471286416053772,9,10,mppa_coolidge,1,simulated_annealing,907.503110999,ERROR
18,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.04232203201172524,True,0.003138214993668953,7.880665361881256e-05,1,1,designer_odroid,1740,tabu_search,0.0005065,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,7,designer_odroid,,simulated_annealing,,ERROR
,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,4,designer_odroid,,simulated_annealing,,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,9,multi_cluster,,random_walk,,ERROR
198,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,0.20684392600742285,True,0.24651216796701192,9.313784539699554e-05,4,5,haec,70,genetic,0.288099999,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,,True,,,,7,haec,,random_walk,,ERROR
300,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,0.024066693998975097,True,0.28370780500000004,0.00040393322706222534,4,7,multi_cluster,0,random_walk,2040.002001,ERROR
100,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,0.08944539004005492,True,0.0801572960044723,9.449012577533722e-05,2,2,haec,166,genetic,0.044327783,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,2,designer_odroid,,simulated_annealing,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,6,designer_odroid,,genetic,,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,,True,,,,2,haec,,tabu_search,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,,True,,,,1,mppa_coolidge,,tabu_search,,ERROR
,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,1,haec,,genetic,,ERROR
118,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,0.038262061008936143,True,0.09086348899836594,4.375353455543518e-05,4,9,multi_cluster,314,tabu_search,60.002001,ERROR
,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,2,mppa_coolidge,,random_walk,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,6,multi_cluster,,random_walk,,ERROR
300,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,0.17931146699993405,True,0.4307150639999957,0.18630030751228333,4,5,haec,0,random_walk,70.208306476,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,6,multi_cluster,,simulated_annealing,,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,,True,,,,1,multi_cluster,,tabu_search,,ERROR
,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,3,designer_odroid,,tabu_search,,ERROR
316,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,0.2722909029980656,True,0.44992514497425873,0.18722717463970184,5,4,haec,47,tabu_search,1.032415282,ERROR
300,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.005653701999108307,True,0.05356005700000015,6.068497896194458e-05,1,9,multi_cluster,0,random_walk,0.0005065,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,2,mppa_coolidge,,tabu_search,,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,9,haec,,simulated_annealing,,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,7,designer_odroid,,simulated_annealing,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,1,haec,,simulated_annealing,,ERROR
,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,,True,,,,1,haec,,tabu_search,,ERROR
16,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,0.014914572027919348,True,0.005734707010560669,4.3040141463279724e-05,2,2,multi_cluster,253,genetic,20.0010005,ERROR
300,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,0.03930679599943687,True,0.4416349130000004,6.444938480854034e-05,6,2,multi_cluster,0,random_walk,4050.002501,ERROR
28,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,0.003119833974778885,True,0.010666568010492483,7.162801921367645e-05,2,7,designer_odroid,13,simulated_annealing,0.0012505,ERROR
