mapping,random_seed,platform.processor_1.type,passed,type,design_centering.perturbation.perturbation_type,threshold,trace,platform,kpn,representation,log_level,platform.name,platform.processor_0.type
"[13, 34, 33, 31, 30, 74, 8, 31, 83, 37]",7,ARM_CORTEX_A15,50.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[8, 45, 11, 25, 57, 46, 80, 80, 48, 71]",7,ARM_CORTEX_A15,90.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[71, 83, 61, 21, 26, 28, 57, 70, 11, 83]",7,ARM_CORTEX_A15,40.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[70, 63, 23, 19, 40, 76, 25, 31, 83, 49]",7,ARM_CORTEX_A15,70.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[47, 68, 35, 60, 31, 83, 2, 82, 32, 76]",7,ARM_CORTEX_A15,30.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[21, 20, 11, 46, 16, 70, 11, 21, 36, 26]",7,ARM_CORTEX_A15,100.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[47, 1, 47, 49, 54, 35, 84, 31, 65, 50]",7,ARM_CORTEX_A15,90.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[84, 43, 26, 76, 41, 23, 26, 70, 52, 27]",7,ARM_CORTEX_A15,20.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[10, 79, 23, 53, 18, 27, 18, 7, 57, 33]",7,ARM_CORTEX_A15,60.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[19, 34, 51, 39, 4, 75, 9, 59, 13, 64]",7,ARM_CORTEX_A15,60.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[10, 73, 82, 80, 79, 61, 22, 2, 76, 76]",6,ARM_CORTEX_A15,0.0,center,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[80, 68, 77, 69, 71, 49, 41, 69, 34, 19]",6,ARM_CORTEX_A15,100.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[15, 78, 22, 17, 75, 72, 76, 28, 31, 62]",6,ARM_CORTEX_A15,10.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[27, 76, 37, 65, 52, 55, 77, 53, 84, 72]",6,ARM_CORTEX_A15,0.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[25, 53, 60, 47, 27, 34, 45, 19, 24, 82]",6,ARM_CORTEX_A15,100.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[54, 18, 38, 80, 47, 70, 81, 14, 15, 81]",6,ARM_CORTEX_A15,10.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[44, 41, 55, 13, 55, 65, 20, 68, 75, 46]",6,ARM_CORTEX_A15,0.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[53, 31, 81, 4, 36, 15, 20, 60, 18, 24]",6,ARM_CORTEX_A15,100.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[28, 14, 10, 65, 14, 64, 54, 24, 35, 57]",6,ARM_CORTEX_A15,30.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[40, 31, 73, 6, 59, 50, 42, 9, 31, 38]",6,ARM_CORTEX_A15,60.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[57, 31, 32, 45, 72, 9, 71, 14, 5, 83]",6,ARM_CORTEX_A15,0.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[76, 61, 16, 73, 9, 59, 28, 30, 81, 6]",5,ARM_CORTEX_A15,100.0,center,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[57, 15, 45, 78, 67, 46, 45, 74, 34, 69]",5,ARM_CORTEX_A15,60.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[28, 43, 37, 61, 43, 37, 73, 52, 66, 0]",5,ARM_CORTEX_A15,20.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[3, 71, 66, 27, 1, 10, 60, 20, 55, 2]",5,ARM_CORTEX_A15,80.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[23, 81, 58, 48, 19, 63, 58, 30, 79, 46]",5,ARM_CORTEX_A15,40.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[23, 9, 17, 24, 29, 0, 14, 19, 13, 41]",5,ARM_CORTEX_A15,70.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[72, 48, 26, 41, 47, 27, 34, 9, 28, 50]",5,ARM_CORTEX_A15,100.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[18, 73, 45, 27, 25, 66, 46, 84, 63, 26]",5,ARM_CORTEX_A15,100.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[9, 2, 78, 49, 51, 71, 18, 75, 26, 65]",5,ARM_CORTEX_A15,80.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[57, 2, 17, 7, 27, 64, 7, 49, 71, 30]",5,ARM_CORTEX_A15,60.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[3, 31, 73, 7, 6, 47, 53, 71, 83, 16]",5,ARM_CORTEX_A15,0.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[38, 45, 83, 19, 37, 5, 67, 38, 16, 80]",1,ARM_CORTEX_A15,50.0,center,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[25, 68, 34, 5, 65, 1, 22, 27, 80, 51]",1,ARM_CORTEX_A15,90.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[76, 65, 31, 28, 75, 71, 16, 20, 66, 48]",1,ARM_CORTEX_A15,20.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[32, 76, 10, 56, 6, 61, 1, 62, 60, 15]",1,ARM_CORTEX_A15,40.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[70, 35, 83, 41, 55, 31, 18, 36, 42, 84]",1,ARM_CORTEX_A15,0.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[6, 60, 70, 58, 19, 41, 23, 1, 14, 6]",1,ARM_CORTEX_A15,60.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[65, 70, 69, 39, 24, 19, 28, 69, 55, 6]",1,ARM_CORTEX_A15,10.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[27, 54, 16, 20, 42, 83, 23, 13, 29, 52]",1,ARM_CORTEX_A15,50.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[8, 48, 50, 18, 62, 84, 19, 41, 5, 82]",1,ARM_CORTEX_A15,10.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[29, 82, 7, 68, 74, 3, 13, 0, 83, 37]",1,ARM_CORTEX_A15,50.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[35, 30, 52, 74, 1, 60, 58, 59, 54, 63]",1,ARM_CORTEX_A15,20.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[18, 4, 65, 0, 35, 5, 22, 1, 0, 16]",10,ARM_CORTEX_A15,70.0,center,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[12, 21, 16, 35, 28, 12, 22, 62, 59, 28]",10,ARM_CORTEX_A15,80.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[71, 60, 12, 68, 31, 31, 31, 38, 58, 6]",10,ARM_CORTEX_A15,0.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[68, 39, 72, 76, 17, 74, 51, 45, 49, 42]",10,ARM_CORTEX_A15,90.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[20, 67, 50, 33, 68, 75, 65, 0, 26, 39]",10,ARM_CORTEX_A15,90.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[4, 19, 49, 35, 64, 64, 35, 80, 36, 60]",10,ARM_CORTEX_A15,40.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[16, 82, 11, 77, 60, 24, 20, 12, 13, 59]",10,ARM_CORTEX_A15,70.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[59, 55, 66, 23, 56, 43, 19, 50, 23, 57]",10,ARM_CORTEX_A15,60.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[65, 24, 75, 56, 11, 58, 19, 28, 38, 50]",10,ARM_CORTEX_A15,10.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[78, 81, 16, 2, 47, 14, 33, 21, 47, 8]",10,ARM_CORTEX_A15,40.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[37, 50, 51, 32, 55, 70, 63, 75, 62, 13]",10,ARM_CORTEX_A15,10.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[54, 57, 22, 64, 22, 52, 61, 39, 34, 2]",9,ARM_CORTEX_A15,100.0,center,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[56, 52, 27, 65, 19, 5, 75, 53, 2, 64]",9,ARM_CORTEX_A15,100.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[48, 56, 22, 40, 10, 12, 7, 8, 29, 0]",9,ARM_CORTEX_A15,90.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[25, 36, 1, 40, 49, 79, 20, 75, 84, 55]",9,ARM_CORTEX_A15,100.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[14, 28, 83, 13, 18, 69, 6, 6, 10, 12]",9,ARM_CORTEX_A15,100.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[76, 80, 28, 63, 34, 51, 34, 2, 58, 15]",9,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[12, 25, 2, 24, 0, 6, 82, 9, 26, 66]",9,ARM_CORTEX_A15,40.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[75, 32, 47, 26, 20, 3, 19, 78, 16, 69]",9,ARM_CORTEX_A15,60.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[7, 7, 25, 28, 30, 21, 64, 2, 29, 23]",9,ARM_CORTEX_A15,70.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[53, 60, 23, 54, 37, 43, 40, 15, 49, 44]",9,ARM_CORTEX_A15,100.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[73, 3, 0, 16, 83, 59, 57, 25, 56, 72]",9,ARM_CORTEX_A15,90.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[80, 1, 68, 34, 61, 41, 61, 70, 83, 78]",7,ARM_CORTEX_A15,60.0,center,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[14, 11, 82, 57, 44, 83, 28, 66, 20, 75]",7,ARM_CORTEX_A15,30.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[34, 76, 2, 53, 21, 59, 6, 83, 83, 38]",7,ARM_CORTEX_A15,60.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[84, 13, 62, 34, 38, 40, 35, 66, 43, 43]",7,ARM_CORTEX_A15,60.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[76, 51, 63, 74, 2, 36, 55, 27, 34, 40]",7,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[83, 2, 49, 38, 66, 55, 43, 26, 43, 77]",7,ARM_CORTEX_A15,30.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[14, 29, 67, 63, 65, 55, 17, 4, 18, 69]",7,ARM_CORTEX_A15,30.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[64, 27, 83, 15, 21, 63, 43, 32, 75, 71]",7,ARM_CORTEX_A15,40.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[62, 30, 42, 40, 59, 8, 67, 7, 24, 29]",7,ARM_CORTEX_A15,40.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[10, 43, 11, 5, 49, 17, 11, 27, 60, 32]",7,ARM_CORTEX_A15,60.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[77, 60, 67, 21, 3, 7, 5, 81, 56, 19]",7,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[77, 13, 51, 25, 20, 68, 45, 17, 33, 70]",10,ARM_CORTEX_A15,100.0,center,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[60, 47, 53, 53, 63, 32, 50, 29, 31, 50]",10,ARM_CORTEX_A15,80.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[17, 9, 3, 21, 82, 24, 17, 53, 80, 30]",10,ARM_CORTEX_A15,90.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[25, 1, 57, 51, 68, 47, 8, 20, 27, 8]",10,ARM_CORTEX_A15,80.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[39, 35, 81, 60, 70, 14, 23, 50, 80, 53]",10,ARM_CORTEX_A15,80.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[45, 62, 11, 49, 54, 10, 25, 78, 17, 76]",10,ARM_CORTEX_A15,100.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[35, 26, 47, 65, 21, 21, 84, 28, 67, 60]",10,ARM_CORTEX_A15,80.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[17, 27, 69, 9, 53, 22, 32, 52, 1, 6]",10,ARM_CORTEX_A15,100.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[9, 4, 79, 64, 28, 3, 65, 51, 51, 64]",10,ARM_CORTEX_A15,50.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[10, 4, 31, 19, 62, 70, 58, 79, 69, 36]",10,ARM_CORTEX_A15,10.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[55, 63, 13, 7, 42, 13, 50, 51, 32, 23]",10,ARM_CORTEX_A15,90.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[40, 15, 72, 21, 43, 81, 73, 8, 35, 49]",2,ARM_CORTEX_A15,10.0,center,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[56, 73, 9, 77, 78, 26, 1, 40, 68, 56]",2,ARM_CORTEX_A15,50.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[58, 0, 81, 34, 2, 14, 73, 48, 59, 17]",2,ARM_CORTEX_A15,50.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[77, 83, 41, 6, 13, 55, 39, 6, 12, 61]",2,ARM_CORTEX_A15,20.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[46, 51, 0, 26, 41, 38, 76, 35, 27, 6]",2,ARM_CORTEX_A15,30.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[12, 44, 29, 57, 52, 73, 82, 1, 5, 57]",2,ARM_CORTEX_A15,60.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[12, 6, 43, 64, 13, 22, 38, 18, 50, 13]",2,ARM_CORTEX_A15,10.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[83, 75, 37, 31, 8, 76, 29, 0, 64, 20]",2,ARM_CORTEX_A15,40.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[31, 23, 72, 60, 54, 28, 50, 38, 61, 18]",2,ARM_CORTEX_A15,30.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[7, 78, 52, 71, 31, 50, 58, 60, 27, 25]",2,ARM_CORTEX_A15,40.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[38, 6, 76, 25, 81, 59, 20, 66, 53, 33]",2,ARM_CORTEX_A15,10.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[40, 8, 39, 68, 45, 6, 43, 2, 73, 55]",7,ARM_CORTEX_A15,70.0,center,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[71, 83, 61, 21, 26, 28, 57, 70, 11, 83]",7,ARM_CORTEX_A15,40.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[10, 79, 23, 53, 18, 27, 18, 7, 57, 33]",7,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[13, 34, 33, 31, 30, 74, 8, 31, 83, 37]",7,ARM_CORTEX_A15,10.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[47, 1, 47, 49, 54, 35, 84, 31, 65, 50]",7,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[8, 45, 11, 25, 57, 46, 80, 80, 48, 71]",7,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[19, 34, 51, 39, 4, 75, 9, 59, 13, 64]",7,ARM_CORTEX_A15,0.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[84, 43, 26, 76, 41, 23, 26, 70, 52, 27]",7,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[21, 20, 11, 46, 16, 70, 11, 21, 36, 26]",7,ARM_CORTEX_A15,100.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[70, 63, 23, 19, 40, 76, 25, 31, 83, 49]",7,ARM_CORTEX_A15,90.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[47, 68, 35, 60, 31, 83, 2, 82, 32, 76]",7,ARM_CORTEX_A15,100.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[41, 68, 3, 28, 83, 37, 27, 28, 46, 57]",8,ARM_CORTEX_A15,0.0,center,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[64, 56, 42, 39, 13, 79, 1, 5, 8, 36]",8,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[37, 80, 4, 77, 63, 26, 71, 62, 57, 9]",8,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[17, 20, 13, 57, 35, 9, 52, 53, 64, 52]",8,ARM_CORTEX_A15,40.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[57, 1, 59, 29, 75, 38, 34, 9, 24, 82]",8,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[46, 16, 42, 14, 81, 9, 56, 77, 66, 16]",8,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[14, 70, 6, 34, 39, 29, 9, 39, 55, 63]",8,ARM_CORTEX_A15,50.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[12, 1, 53, 33, 7, 29, 21, 24, 73, 33]",8,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[58, 43, 1, 59, 67, 0, 6, 71, 71, 73]",8,ARM_CORTEX_A15,60.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[56, 31, 36, 70, 80, 23, 70, 23, 72, 51]",8,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[76, 18, 7, 65, 20, 20, 2, 78, 18, 14]",8,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[77, 13, 51, 25, 20, 68, 45, 17, 33, 70]",10,ARM_CORTEX_A15,60.0,center,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[10, 4, 31, 19, 62, 70, 58, 79, 69, 36]",10,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[17, 9, 3, 21, 82, 24, 17, 53, 80, 30]",10,ARM_CORTEX_A15,60.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[25, 1, 57, 51, 68, 47, 8, 20, 27, 8]",10,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[55, 63, 13, 7, 42, 13, 50, 51, 32, 23]",10,ARM_CORTEX_A15,90.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[45, 62, 11, 49, 54, 10, 25, 78, 17, 76]",10,ARM_CORTEX_A15,60.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
