"","X","platform","representation.target_distortion","representation.extra_dimensions","representation","rel_distance","rel_runtime"
"3541",3541,"exynos",1.001,TRUE,"SymmetryEmbedding",2.29001373395899,1.59295046307213
"3542",3542,"exynos",1.001,TRUE,"SymmetryEmbedding",2.60191756090364,1.61108201908403
"3543",3543,"exynos",1.001,TRUE,"SymmetryEmbedding",1.86978837636753,1.17277643039062
"3544",3544,"exynos",1.001,TRUE,"SymmetryEmbedding",2.59312117285805,1.22973440199502
"3545",3545,"exynos",1.001,TRUE,"SymmetryEmbedding",2.58475635964998,1.64033796479866
"3546",3546,"exynos",1.001,TRUE,"SymmetryEmbedding",2.59170016014226,1.00505449800364
"3547",3547,"exynos",1.001,TRUE,"SymmetryEmbedding",2.25468358418868,2.81421684971386
"3548",3548,"exynos",1.001,TRUE,"SymmetryEmbedding",2.60365834626891,1.09708738478078
"3549",3549,"exynos",1.001,TRUE,"SymmetryEmbedding",2.89022412456254,1.93120831100676
"3550",3550,"exynos",1.001,TRUE,"SymmetryEmbedding",2.23634028101842,1.03749271222457
"3551",3551,"exynos",1.001,TRUE,"SymmetryEmbedding",2.61692769281104,1.99026772737905
"3552",3552,"exynos",1.001,TRUE,"SymmetryEmbedding",3.17314503299574,1.16250761048844
"3553",3553,"exynos",1.001,TRUE,"SymmetryEmbedding",2.59984067134262,1.00083448573161
"3554",3554,"exynos",1.001,TRUE,"SymmetryEmbedding",3.12118147761446,1.8937732161921
"3555",3555,"exynos",1.001,TRUE,"SymmetryEmbedding",3.16138492189262,1.90334763021153
"3556",3556,"exynos",1.001,TRUE,"SymmetryEmbedding",1.87285526524747,1.02893122806004
"3557",3557,"exynos",1.001,TRUE,"SymmetryEmbedding",2.87904174231956,1.38066654702865
"3558",3558,"exynos",1.001,TRUE,"SymmetryEmbedding",2.2673682467099,1.41907610920383
"3559",3559,"exynos",1.001,TRUE,"SymmetryEmbedding",2.86885672766706,1.16159390892973
"3560",3560,"exynos",1.001,TRUE,"SymmetryEmbedding",2.9002452840905,1.54919345744087
"3561",3561,"exynos",1.001,TRUE,"SymmetryEmbedding",3.40739868130611,1.22976102961999
"3562",3562,"exynos",1.001,TRUE,"SymmetryEmbedding",2.57454445544839,1.3074973919272
"3563",3563,"exynos",1.001,TRUE,"SymmetryEmbedding",2.88522420106446,1.0303171648437
"3564",3564,"exynos",1.001,TRUE,"SymmetryEmbedding",2.26302842940782,1.07676942580517
"3565",3565,"exynos",1.001,TRUE,"SymmetryEmbedding",2.59758139954051,1.00077409026134
"3566",3566,"exynos",1.001,TRUE,"SymmetryEmbedding",2.90498955618349,2.79626951056461
"3567",3567,"exynos",1.001,TRUE,"SymmetryEmbedding",2.30307672379648,1.90503265583947
"3568",3568,"exynos",1.001,TRUE,"SymmetryEmbedding",2.60769140450742,1.10760528396353
"3569",3569,"exynos",1.001,TRUE,"SymmetryEmbedding",2.2328603522254,1.91480872986545
"3570",3570,"exynos",1.001,TRUE,"SymmetryEmbedding",1.34672310979457,1.05371123658522
"3571",3571,"exynos",1.001,TRUE,"SymmetryEmbedding",1.87813967456326,1.10975120112512
"3572",3572,"exynos",1.001,TRUE,"SymmetryEmbedding",3.16389698184696,1.77948644368726
"3573",3573,"exynos",1.001,TRUE,"SymmetryEmbedding",2.61210044905873,1.83889148485603
"3574",3574,"exynos",1.001,TRUE,"SymmetryEmbedding",2.89640711828698,1.7131173616961
"3575",3575,"exynos",1.001,TRUE,"SymmetryEmbedding",1.87280220995897,1.00272764909178
"3576",3576,"exynos",1.001,TRUE,"SymmetryEmbedding",3.16300187844637,2.105770858772
"3577",3577,"exynos",1.001,TRUE,"SymmetryEmbedding",3.14233398434737,1.21155023770982
"3578",3578,"exynos",1.001,TRUE,"SymmetryEmbedding",2.2960795431547,1.5003070976326
"3579",3579,"exynos",1.001,TRUE,"SymmetryEmbedding",2.28157426361178,1.22631237783101
"3580",3580,"exynos",1.001,TRUE,"SymmetryEmbedding",2.28456655309946,1.05296817160063
"3581",3581,"exynos",1.001,TRUE,"SymmetryEmbedding",2.2334036002089,1.18955527401667
"3582",3582,"exynos",1.001,TRUE,"SymmetryEmbedding",1.87020849250615,1.02900328926115
"3583",3583,"exynos",1.001,TRUE,"SymmetryEmbedding",3.40183113558993,1.51939776437483
"3584",3584,"exynos",1.001,TRUE,"SymmetryEmbedding",2.6115187368641,2.2084914529539
"3585",3585,"exynos",1.001,TRUE,"SymmetryEmbedding",2.28426070910982,1.04757227452496
"3586",3586,"exynos",1.001,TRUE,"SymmetryEmbedding",2.87973854420415,1.82263523952411
"3587",3587,"exynos",1.001,TRUE,"SymmetryEmbedding",2.61650066048847,1.05452014359931
"3588",3588,"exynos",1.001,TRUE,"SymmetryEmbedding",1.8739117356217,1.00433861961988
"3589",3589,"exynos",1.001,TRUE,"SymmetryEmbedding",2.29502056699516,1.69880456622302
"3590",3590,"exynos",1.001,TRUE,"SymmetryEmbedding",2.89588832490613,1.52177074475556
"3591",3591,"exynos",1.001,TRUE,"SymmetryEmbedding",2.60278123032638,1.12180152999602
"3592",3592,"exynos",1.001,TRUE,"SymmetryEmbedding",2.58525578117682,1.62463172209648
"3593",3593,"exynos",1.001,TRUE,"SymmetryEmbedding",3.12669873339111,1.99455984723486
"3594",3594,"exynos",1.001,TRUE,"SymmetryEmbedding",2.27704316317991,1.89060911040461
"3595",3595,"exynos",1.001,TRUE,"SymmetryEmbedding",1.83912459960973,1.14251417547809
"3596",3596,"exynos",1.001,TRUE,"SymmetryEmbedding",3.15766935441389,1.40651224301629
"3597",3597,"exynos",1.001,TRUE,"SymmetryEmbedding",2.89654307572057,1.03629821919248
"3598",3598,"exynos",1.001,TRUE,"SymmetryEmbedding",2.60222023278185,1.07161000573696
"3599",3599,"exynos",1.001,TRUE,"SymmetryEmbedding",3.14983639819357,1.71533871103857
"3600",3600,"exynos",1.001,TRUE,"SymmetryEmbedding",2.27704144199507,1.11394195584613
"3601",3601,"exynos",1.001,TRUE,"SymmetryEmbedding",2.27778305450636,1.24913803060588
"3602",3602,"exynos",1.001,TRUE,"SymmetryEmbedding",3.16951986667912,1.85156599237162
"3603",3603,"exynos",1.001,TRUE,"SymmetryEmbedding",2.63498450215978,1.04320769715503
"3604",3604,"exynos",1.001,TRUE,"SymmetryEmbedding",3.41807350338887,1.50137224950345
"3605",3605,"exynos",1.001,TRUE,"SymmetryEmbedding",2.5739798646959,1.03024396590806
"3606",3606,"exynos",1.001,TRUE,"SymmetryEmbedding",2.57002534222939,1.52987527392976
"3607",3607,"exynos",1.001,TRUE,"SymmetryEmbedding",2.88072725083707,1.29498712960888
"3608",3608,"exynos",1.001,TRUE,"SymmetryEmbedding",1.84700283957588,1.84878451863277
"3609",3609,"exynos",1.001,TRUE,"SymmetryEmbedding",2.26567429375681,1.23872286646495
"3610",3610,"exynos",1.001,TRUE,"SymmetryEmbedding",2.58895087649351,1.08353610177242
"3611",3611,"exynos",1.001,TRUE,"SymmetryEmbedding",2.30163981972063,1.77633433591246
"3612",3612,"exynos",1.001,TRUE,"SymmetryEmbedding",2.58244790567167,1.87259240235128
"3613",3613,"exynos",1.001,TRUE,"SymmetryEmbedding",2.59768649577514,2.66099337199728
"3614",3614,"exynos",1.001,TRUE,"SymmetryEmbedding",3.14689804973069,1.90765063011203
"3615",3615,"exynos",1.001,TRUE,"SymmetryEmbedding",2.92206388374847,1.07884203837398
"3616",3616,"exynos",1.001,TRUE,"SymmetryEmbedding",1.40443517467171,1.55579624886492
"3617",3617,"exynos",1.001,TRUE,"SymmetryEmbedding",2.58161734054785,1.00156399815271
"3618",3618,"exynos",1.001,TRUE,"SymmetryEmbedding",2.90689341874872,1.73905082170615
"3619",3619,"exynos",1.001,TRUE,"SymmetryEmbedding",2.2794457333555,2.046335990339
"3620",3620,"exynos",1.001,TRUE,"SymmetryEmbedding",3.13020162285253,2.71015714824937
"3621",3621,"exynos",1.001,TRUE,"SymmetryEmbedding",2.27219486135764,1.03561865705167
"3622",3622,"exynos",1.001,TRUE,"SymmetryEmbedding",2.29595051815428,1.04130652902656
"3623",3623,"exynos",1.001,TRUE,"SymmetryEmbedding",3.14048920805311,1.82110334980811
"3624",3624,"exynos",1.001,TRUE,"SymmetryEmbedding",3.20532057849773,1.73078730201232
"3625",3625,"exynos",1.001,TRUE,"SymmetryEmbedding",2.90133419196727,1.08640923520764
"3626",3626,"exynos",1.001,TRUE,"SymmetryEmbedding",1.85674756871473,1.17929008050025
"3627",3627,"exynos",1.001,TRUE,"SymmetryEmbedding",2.91868189969562,1.48572415016213
"3628",3628,"exynos",1.001,TRUE,"SymmetryEmbedding",2.58525577283683,1.90092472654751
"3629",3629,"exynos",1.001,TRUE,"SymmetryEmbedding",1.88790472402547,1.0000956930299
"3630",3630,"exynos",1.001,TRUE,"SymmetryEmbedding",2.61584943230507,1.00284903912356
"3631",3631,"exynos",1.001,TRUE,"SymmetryEmbedding",2.56216856501001,1.42310431105614
"3632",3632,"exynos",1.001,TRUE,"SymmetryEmbedding",3.1330214422992,1.07591101983398
"3633",3633,"exynos",1.001,TRUE,"SymmetryEmbedding",2.26672705142835,1.09091150218675
"3634",3634,"exynos",1.001,TRUE,"SymmetryEmbedding",2.25568661067911,1.22609267630942
"3635",3635,"exynos",1.001,TRUE,"SymmetryEmbedding",2.21858250779778,1.78581206361864
"3636",3636,"exynos",1.001,TRUE,"SymmetryEmbedding",2.88363570948066,1.35259794642577
"3637",3637,"exynos",1.001,TRUE,"SymmetryEmbedding",2.30909696659021,1.0440710007235
"3638",3638,"exynos",1.001,TRUE,"SymmetryEmbedding",2.27107607795561,2.0098764010848
"3639",3639,"exynos",1.001,TRUE,"SymmetryEmbedding",2.9094951933459,1.33501636111772
"3640",3640,"exynos",1.001,TRUE,"SymmetryEmbedding",2.25082965322479,1.23521171881965
"3641",3641,"exynos",1.001,TRUE,"SymmetryEmbedding",2.58531591849248,1.70565001227982
"3642",3642,"exynos",1.001,TRUE,"SymmetryEmbedding",2.26658130145897,1.06373188499565
"3643",3643,"exynos",1.001,TRUE,"SymmetryEmbedding",2.23801316017358,1.05811101510248
"3644",3644,"exynos",1.001,TRUE,"SymmetryEmbedding",2.5990411490028,1.29445349443947
"3645",3645,"exynos",1.001,TRUE,"SymmetryEmbedding",2.59997056459609,1.90612222607908
"3646",3646,"exynos",1.001,TRUE,"SymmetryEmbedding",2.57835826604293,1.78152167108307
"3647",3647,"exynos",1.001,TRUE,"SymmetryEmbedding",1.86255680801064,2.22203792538234
"3648",3648,"exynos",1.001,TRUE,"SymmetryEmbedding",2.59782208124045,1.30384538483968
"3649",3649,"exynos",1.001,TRUE,"SymmetryEmbedding",2.59696197567127,1.11324688004696
"3650",3650,"exynos",1.001,TRUE,"SymmetryEmbedding",2.26830946813164,1.03102381340164
"3651",3651,"exynos",1.001,TRUE,"SymmetryEmbedding",2.63902231853059,1.88597551711831
"3652",3652,"exynos",1.001,TRUE,"SymmetryEmbedding",2.26210466862732,1.54685317576827
"3653",3653,"exynos",1.001,TRUE,"SymmetryEmbedding",2.28313469673741,1.14131042797393
"3654",3654,"exynos",1.001,TRUE,"SymmetryEmbedding",2.62184150295445,1.52179246413688
"3655",3655,"exynos",1.001,TRUE,"SymmetryEmbedding",3.17134660507155,1.08557726345386
"3656",3656,"exynos",1.001,TRUE,"SymmetryEmbedding",1.88526478281279,1.00942812362437
"3657",3657,"exynos",1.001,TRUE,"SymmetryEmbedding",2.89793475909963,1.45895239469895
"3658",3658,"exynos",1.001,TRUE,"SymmetryEmbedding",2.59954048999579,1.90363011941909
"3659",3659,"exynos",1.001,TRUE,"SymmetryEmbedding",2.589033546088,1.04668927611753
"3660",3660,"exynos",1.001,TRUE,"SymmetryEmbedding",2.26521989522662,1.96747307576703
"3661",3661,"exynos",1.001,TRUE,"SymmetryEmbedding",1.85944259065235,1.00005217776431
"3662",3662,"exynos",1.001,TRUE,"SymmetryEmbedding",2.87360239529757,1.25510427617455
"3663",3663,"exynos",1.001,TRUE,"SymmetryEmbedding",2.8824651636347,1.02759891181975
"3664",3664,"exynos",1.001,TRUE,"SymmetryEmbedding",2.29573569340844,1.78477005050021
"3665",3665,"exynos",1.001,TRUE,"SymmetryEmbedding",3.3947102973609,1.6625950262462
"3666",3666,"exynos",1.001,TRUE,"SymmetryEmbedding",2.61396737005984,1.22564797745868
"3667",3667,"exynos",1.001,TRUE,"SymmetryEmbedding",2.57221884856816,1.46539721188516
"3668",3668,"exynos",1.001,TRUE,"SymmetryEmbedding",2.23556928988367,1.67619549461114
"3669",3669,"exynos",1.001,TRUE,"SymmetryEmbedding",2.60969267500619,1.78779418569646
"3670",3670,"exynos",1.001,TRUE,"SymmetryEmbedding",2.87357310092814,1.10554769881222
"3671",3671,"exynos",1.001,TRUE,"SymmetryEmbedding",3.13692104710313,1.92875587196223
"3672",3672,"exynos",1.001,TRUE,"SymmetryEmbedding",1.84386237569703,1.06515449356862
"3673",3673,"exynos",1.001,TRUE,"SymmetryEmbedding",1.84080118468202,1.26945159286353
"3674",3674,"exynos",1.001,TRUE,"SymmetryEmbedding",2.29502057638986,2.55316939855553
"3675",3675,"exynos",1.001,TRUE,"SymmetryEmbedding",2.90626026147343,1.90745451260767
"3676",3676,"exynos",1.001,TRUE,"SymmetryEmbedding",1.29739475948988,1.82520329959251
"3677",3677,"exynos",1.001,TRUE,"SymmetryEmbedding",1.87952284811882,1.1500427463986
"3678",3678,"exynos",1.001,TRUE,"SymmetryEmbedding",3.15006450851507,1.92640038976449
"3679",3679,"exynos",1.001,TRUE,"SymmetryEmbedding",0.588951756689655,1.44290794378937
"3680",3680,"exynos",1.001,TRUE,"SymmetryEmbedding",2.26640755414427,1.16036734293119
"3681",3681,"exynos",1.001,TRUE,"SymmetryEmbedding",1.91408574294813,1.056118434418
"3682",3682,"exynos",1.001,TRUE,"SymmetryEmbedding",2.30378931203868,1.1556459723694
"3683",3683,"exynos",1.001,TRUE,"SymmetryEmbedding",2.88080998055306,2.1414363515515
"3684",3684,"exynos",1.001,TRUE,"SymmetryEmbedding",2.24224357894556,1.93642798903261
"3685",3685,"exynos",1.001,TRUE,"SymmetryEmbedding",2.88254783599238,1.14696187154134
"3686",3686,"exynos",1.001,TRUE,"SymmetryEmbedding",2.87254014172328,1.26662334609149
"3687",3687,"exynos",1.001,TRUE,"SymmetryEmbedding",2.24976781181519,1.10546592521271
"3688",3688,"exynos",1.001,TRUE,"SymmetryEmbedding",2.2719907051521,1.85398931773716
"3689",3689,"exynos",1.001,TRUE,"SymmetryEmbedding",3.16951987348173,1.72918670431788
"3690",3690,"exynos",1.001,TRUE,"SymmetryEmbedding",3.18557988468504,1.11468540160333
"3691",3691,"exynos",1.001,TRUE,"SymmetryEmbedding",2.29987290721646,1.91719821167755
"3692",3692,"exynos",1.001,TRUE,"SymmetryEmbedding",2.88523705983353,1.61564139969427
"3693",3693,"exynos",1.001,TRUE,"SymmetryEmbedding",2.63710270078468,1.16018971152519
"3694",3694,"exynos",1.001,TRUE,"SymmetryEmbedding",2.9010627272291,1.52545710041978
"3695",3695,"exynos",1.001,TRUE,"SymmetryEmbedding",2.89388202727978,2.81452833445792
"3696",3696,"exynos",1.001,TRUE,"SymmetryEmbedding",1.91702994752492,1.00204877686349
"3697",3697,"exynos",1.001,TRUE,"SymmetryEmbedding",2.29483020408657,1.10584826379384
"3698",3698,"exynos",1.001,TRUE,"SymmetryEmbedding",2.26783548968584,1.02965435098482
"3699",3699,"exynos",1.001,TRUE,"SymmetryEmbedding",1.35835525231977,1.07340718995617
"3700",3700,"exynos",1.001,TRUE,"SymmetryEmbedding",2.2520617009191,1.90375077477483
"3701",3701,"exynos",1.001,TRUE,"SymmetryEmbedding",2.25230957562922,1.16323761893598
"3702",3702,"exynos",1.001,TRUE,"SymmetryEmbedding",2.6151771717362,1.6397083188795
"3703",3703,"exynos",1.001,TRUE,"SymmetryEmbedding",2.87876885507945,1.0746614133486
"3704",3704,"exynos",1.001,TRUE,"SymmetryEmbedding",2.62469291975677,1.08084468497665
"3705",3705,"exynos",1.001,TRUE,"SymmetryEmbedding",2.61011748988379,1.70822614477295
"3706",3706,"exynos",1.001,TRUE,"SymmetryEmbedding",2.89822491521127,1.95410288689804
"3707",3707,"exynos",1.001,TRUE,"SymmetryEmbedding",2.59802785703346,1.15586769901847
"3708",3708,"exynos",1.001,TRUE,"SymmetryEmbedding",0.579125078389583,1.00008910753865
"3709",3709,"exynos",1.001,TRUE,"SymmetryEmbedding",2.26640755414427,1.13505384757832
"3710",3710,"exynos",1.001,TRUE,"SymmetryEmbedding",2.89182005645789,1.90441458905556
"3711",3711,"exynos",1.001,TRUE,"SymmetryEmbedding",2.90345886458984,2.17406014226084
"3712",3712,"exynos",1.001,TRUE,"SymmetryEmbedding",2.29653716961266,1.38977269067818
"3713",3713,"exynos",1.001,TRUE,"SymmetryEmbedding",3.15397694503758,1.06927922592913
"3714",3714,"exynos",1.001,TRUE,"SymmetryEmbedding",2.59506950678666,1.05569195062299
"3715",3715,"exynos",1.001,TRUE,"SymmetryEmbedding",1.86999897514421,1.9362305662463
"3716",3716,"exynos",1.001,TRUE,"SymmetryEmbedding",2.2473391161972,1.067314274115
"3717",3717,"exynos",1.001,TRUE,"SymmetryEmbedding",1.42207573644452,1.11782856894544
"3718",3718,"exynos",1.001,TRUE,"SymmetryEmbedding",2.59984068792912,1.99938693235022
"3719",3719,"exynos",1.001,TRUE,"SymmetryEmbedding",2.29577899353828,1.95428927294222
"3720",3720,"exynos",1.001,TRUE,"SymmetryEmbedding",3.17122367857,1.17052433326601
"3721",3721,"exynos",1.001,TRUE,"SymmetryEmbedding",2.89374913760641,2.12835704018161
"3722",3722,"exynos",1.001,TRUE,"SymmetryEmbedding",2.91856628339535,1.15009762642483
"3723",3723,"exynos",1.001,TRUE,"SymmetryEmbedding",2.25491384907906,1.90363967014042
"3724",3724,"exynos",1.001,TRUE,"SymmetryEmbedding",2.57706948797418,2.03627301157501
"3725",3725,"exynos",1.001,TRUE,"SymmetryEmbedding",2.28084777513072,1.93335234428786
"3726",3726,"exynos",1.001,TRUE,"SymmetryEmbedding",3.37881983968928,1.34801216314639
"3727",3727,"exynos",1.001,TRUE,"SymmetryEmbedding",3.17134661866894,1.13966709727452
"3728",3728,"exynos",1.001,TRUE,"SymmetryEmbedding",1.8739117471276,1.52666236687219
"3729",3729,"exynos",1.001,TRUE,"SymmetryEmbedding",2.88260641472155,1.07728926516838
"3730",3730,"exynos",1.001,TRUE,"SymmetryEmbedding",2.90589846403019,1.38381246892603
"3731",3731,"exynos",1.001,TRUE,"SymmetryEmbedding",2.30433542378517,1.05246127485682
"3732",3732,"exynos",1.001,TRUE,"SymmetryEmbedding",2.87149232991711,2.86198789590609
"3733",3733,"exynos",1.001,TRUE,"SymmetryEmbedding",2.21826517616974,1.09891206414041
"3734",3734,"exynos",1.001,TRUE,"SymmetryEmbedding",2.24981199664812,1.3738146095186
"3735",3735,"exynos",1.001,TRUE,"SymmetryEmbedding",2.29001372454375,1.00017709230323
"3736",3736,"exynos",1.001,TRUE,"SymmetryEmbedding",2.26153054246299,1.03893254041845
"3737",3737,"exynos",1.001,TRUE,"SymmetryEmbedding",2.6045759578984,1.05308814763405
"3738",3738,"exynos",1.001,TRUE,"SymmetryEmbedding",1.85674756871474,1.8176681530775
"3739",3739,"exynos",1.001,TRUE,"SymmetryEmbedding",2.28202299739415,1.05966013401115
"3740",3740,"exynos",1.001,TRUE,"SymmetryEmbedding",2.30678347033698,1.9036898937875
"3741",3741,"exynos",1.001,TRUE,"SymmetryEmbedding",2.59395772354871,1.3375531000387
"3742",3742,"exynos",1.001,TRUE,"SymmetryEmbedding",1.92497594521278,1.50803410686643
"3743",3743,"exynos",1.001,TRUE,"SymmetryEmbedding",1.34878709038849,1.03673381280241
"3744",3744,"exynos",1.001,TRUE,"SymmetryEmbedding",2.64710730266814,1.99854109364984
"3745",3745,"exynos",1.001,TRUE,"SymmetryEmbedding",1.87777224363575,1.73914958535748
"3746",3746,"exynos",1.001,TRUE,"SymmetryEmbedding",2.59784881246133,1.55171298662018
"3747",3747,"exynos",1.001,TRUE,"SymmetryEmbedding",2.89576515619573,1.81711979302528
"3748",3748,"exynos",1.001,TRUE,"SymmetryEmbedding",2.5744518755687,1.10248127394607
"3749",3749,"exynos",1.001,TRUE,"SymmetryEmbedding",2.58534822859629,2.02966660316507
"3750",3750,"exynos",1.001,TRUE,"SymmetryEmbedding",2.60945045098054,2.01366581266073
"3751",3751,"exynos",1.001,TRUE,"SymmetryEmbedding",2.87141921785894,1.46680820608368
"3752",3752,"exynos",1.001,TRUE,"SymmetryEmbedding",2.57443879023402,1.41055088705257
"3753",3753,"exynos",1.001,TRUE,"SymmetryEmbedding",2.8826017636789,1.3709017758198
"3754",3754,"exynos",1.001,TRUE,"SymmetryEmbedding",2.28790325499651,1.04203589575631
"3755",3755,"exynos",1.001,TRUE,"SymmetryEmbedding",2.58875877574679,1.1896221629213
"3756",3756,"exynos",1.001,TRUE,"SymmetryEmbedding",2.60130723018,1.02597520888964
"3757",3757,"exynos",1.001,TRUE,"SymmetryEmbedding",2.64115849837992,1.88286709599313
"3758",3758,"exynos",1.001,TRUE,"SymmetryEmbedding",2.89195621462871,1.09942297448291
"3759",3759,"exynos",1.001,TRUE,"SymmetryEmbedding",2.89956996113196,1.19344701832286
"3760",3760,"exynos",1.001,TRUE,"SymmetryEmbedding",3.16541494189915,1.14998452331129
"3761",3761,"exynos",1.001,TRUE,"SymmetryEmbedding",2.59905544854372,1.66137691912138
"3762",3762,"exynos",1.001,TRUE,"SymmetryEmbedding",2.28387867086031,1.97747965471989
"3763",3763,"exynos",1.001,TRUE,"SymmetryEmbedding",2.284893877861,1.20058905945943
"3764",3764,"exynos",1.001,TRUE,"SymmetryEmbedding",2.26182026715181,1.18645509534628
"3765",3765,"exynos",1.001,TRUE,"SymmetryEmbedding",1.8676329681491,2.00422632822201
"3766",3766,"exynos",1.001,TRUE,"SymmetryEmbedding",2.91234850914089,2.49875894313059
"3767",3767,"exynos",1.001,TRUE,"SymmetryEmbedding",2.23268400006427,1.09101555247822
"3768",3768,"exynos",1.001,TRUE,"SymmetryEmbedding",3.17828574659808,1.25627539632072
"3769",3769,"exynos",1.001,TRUE,"SymmetryEmbedding",2.89639484207628,1.45840412620099
"3770",3770,"exynos",1.001,TRUE,"SymmetryEmbedding",3.1696264278171,1.08722380693865
"3771",3771,"exynos",1.001,TRUE,"SymmetryEmbedding",1.85083547382446,1.02962232009573
"3772",3772,"exynos",1.001,TRUE,"SymmetryEmbedding",1.47711270185513,1.52027440740013
"3773",3773,"exynos",1.001,TRUE,"SymmetryEmbedding",2.91990646578113,1.06215653370024
"3774",3774,"exynos",1.001,TRUE,"SymmetryEmbedding",2.27253470667404,1.11067354840661
"3775",3775,"exynos",1.001,TRUE,"SymmetryEmbedding",2.89185444626079,1.01597591629309
"3776",3776,"exynos",1.001,TRUE,"SymmetryEmbedding",2.27160471602491,1.02285511173244
"3777",3777,"exynos",1.001,TRUE,"SymmetryEmbedding",2.60959965256604,1.13362785054466
"3778",3778,"exynos",1.001,TRUE,"SymmetryEmbedding",2.31712276184452,1.77308706940698
"3779",3779,"exynos",1.001,TRUE,"SymmetryEmbedding",2.88287428810341,1.27648270820367
"3780",3780,"exynos",1.001,TRUE,"SymmetryEmbedding",2.89312028626375,1.00579943334866
"3781",3781,"exynos",1.001,TRUE,"SymmetryEmbedding",2.90312244937531,1.16391608967526
