mapping,log_level,passed,threshold,type,kpn,platform.processor_0.type,random_seed,platform,platform.name,representation,trace,design_centering.perturbation.perturbation_type,platform.processor_1.type
"[70, 13, 74, 40, 11, 63, 81, 54, 18, 20, 51, 11]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,10,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[42, 77, 4, 48, 7, 16, 41, 17, 62, 63, 38, 14]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,10,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[25, 68, 25, 29, 57, 33, 75, 26, 2, 52, 21, 76]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,10,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[51, 69, 29, 23, 61, 7, 42, 33, 79, 49, 40, 21]",ERROR,60.0,52987ms,center,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[31, 3, 65, 17, 21, 62, 59, 33, 80, 31, 66, 57]",ERROR,70.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[20, 26, 59, 69, 36, 59, 38, 52, 36, 13, 1, 25]",ERROR,40.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[27, 3, 74, 48, 17, 70, 22, 55, 40, 10, 3, 8]",ERROR,70.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[28, 74, 77, 24, 79, 14, 25, 6, 29, 83, 13, 14]",ERROR,70.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[18, 18, 23, 24, 6, 27, 55, 30, 59, 69, 3, 59]",ERROR,30.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[42, 37, 49, 46, 29, 44, 64, 80, 14, 48, 5, 61]",ERROR,70.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[68, 55, 67, 6, 54, 30, 27, 82, 16, 77, 65, 34]",ERROR,90.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[47, 16, 62, 39, 83, 40, 27, 40, 13, 74, 40, 62]",ERROR,30.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[30, 66, 10, 41, 27, 53, 79, 82, 44, 70, 52, 24]",ERROR,70.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[25, 68, 38, 34, 6, 78, 73, 52, 19, 44, 15, 40]",ERROR,60.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[1, 15, 14, 9, 60, 83, 66, 68, 71, 26, 14, 44]",ERROR,20.0,50227ms,center,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[6, 83, 38, 72, 9, 47, 25, 72, 7, 10, 20, 60]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[16, 55, 11, 61, 34, 27, 78, 14, 64, 66, 24, 5]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[21, 53, 17, 20, 9, 76, 26, 53, 81, 27, 62, 41]",ERROR,10.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[80, 41, 12, 70, 84, 17, 46, 58, 48, 51, 41, 21]",ERROR,50.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[19, 70, 14, 15, 24, 61, 28, 81, 46, 76, 57, 71]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[82, 57, 48, 42, 15, 13, 33, 50, 13, 42, 71, 31]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[83, 45, 75, 24, 9, 35, 27, 70, 53, 79, 25, 43]",ERROR,50.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[58, 55, 74, 16, 44, 81, 79, 22, 72, 79, 15, 75]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[34, 81, 59, 2, 20, 53, 30, 6, 44, 19, 75, 70]",ERROR,50.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[36, 4, 71, 55, 34, 73, 17, 49, 38, 63, 19, 56]",ERROR,10.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[84, 38, 18, 54, 16, 70, 72, 15, 65, 83, 70, 20]",ERROR,60.0,52987ms,center,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[56, 12, 81, 46, 9, 56, 65, 32, 38, 5, 77, 60]",ERROR,40.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[21, 53, 14, 58, 40, 69, 33, 29, 70, 48, 52, 63]",ERROR,20.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[18, 17, 36, 35, 80, 45, 36, 61, 74, 31, 62, 30]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[63, 36, 18, 62, 59, 18, 65, 31, 62, 83, 71, 46]",ERROR,60.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[10, 32, 59, 84, 15, 32, 66, 24, 81, 36, 51, 3]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[27, 25, 34, 29, 32, 28, 23, 24, 8, 34, 11, 66]",ERROR,60.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[68, 74, 58, 14, 15, 36, 5, 45, 5, 67, 14, 3]",ERROR,40.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[84, 31, 64, 20, 31, 52, 48, 32, 28, 24, 35, 45]",ERROR,60.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[4, 61, 28, 34, 11, 30, 21, 29, 70, 59, 16, 28]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[57, 32, 52, 23, 49, 26, 17, 45, 59, 46, 81, 74]",ERROR,70.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[31, 37, 38, 28, 48, 70, 66, 26, 24, 36, 72, 20]",ERROR,10.0,50227ms,center,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[63, 36, 18, 62, 59, 18, 65, 31, 62, 83, 71, 46]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[10, 32, 59, 84, 15, 32, 66, 24, 81, 36, 51, 3]",ERROR,0.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[57, 32, 52, 23, 49, 26, 17, 45, 59, 46, 81, 74]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[21, 53, 14, 58, 40, 69, 33, 29, 70, 48, 52, 63]",ERROR,50.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[27, 25, 34, 29, 32, 28, 23, 24, 8, 34, 11, 66]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[18, 17, 36, 35, 80, 45, 36, 61, 74, 31, 62, 30]",ERROR,10.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[4, 61, 28, 34, 11, 30, 21, 29, 70, 59, 16, 28]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[68, 74, 58, 14, 15, 36, 5, 45, 5, 67, 14, 3]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[56, 12, 81, 46, 9, 56, 65, 32, 38, 5, 77, 60]",ERROR,10.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[84, 31, 64, 20, 31, 52, 48, 32, 28, 24, 35, 45]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[74, 68, 20, 45, 68, 17, 35, 83, 26, 0, 68, 61]",ERROR,20.0,50227ms,center,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[26, 58, 62, 27, 84, 5, 69, 37, 33, 48, 69, 35]",ERROR,10.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[5, 70, 8, 36, 68, 18, 2, 9, 23, 69, 55, 74]",ERROR,50.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[17, 63, 1, 45, 20, 45, 31, 21, 30, 76, 37, 3]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[68, 32, 10, 45, 16, 57, 46, 64, 17, 70, 9, 10]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[31, 84, 4, 82, 40, 2, 62, 53, 29, 5, 83, 52]",ERROR,50.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[73, 31, 11, 62, 14, 27, 49, 83, 4, 53, 38, 42]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[24, 36, 79, 77, 65, 3, 47, 84, 8, 27, 20, 76]",ERROR,0.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[25, 19, 39, 36, 33, 73, 2, 62, 16, 14, 49, 0]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[9, 12, 75, 11, 77, 32, 27, 71, 67, 8, 64, 82]",ERROR,60.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[57, 66, 35, 29, 78, 8, 2, 82, 82, 75, 61, 2]",ERROR,10.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[47, 54, 70, 1, 71, 52, 9, 56, 53, 55, 57, 37]",ERROR,100.0,60014ms,center,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[25, 54, 1, 66, 11, 80, 70, 25, 25, 77, 8, 0]",ERROR,100.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[73, 46, 50, 15, 24, 84, 78, 67, 81, 21, 9, 21]",ERROR,50.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[57, 29, 64, 51, 36, 32, 25, 44, 9, 59, 82, 7]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[78, 26, 74, 46, 58, 33, 84, 21, 59, 62, 76, 62]",ERROR,100.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[40, 75, 26, 37, 84, 12, 81, 71, 20, 61, 56, 79]",ERROR,0.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[12, 43, 27, 73, 11, 11, 67, 5, 0, 50, 11, 7]",ERROR,20.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[25, 28, 65, 1, 44, 51, 84, 56, 8, 7, 32, 57]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[56, 23, 15, 55, 35, 42, 33, 80, 66, 42, 17, 54]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[63, 73, 7, 6, 47, 56, 73, 55, 24, 49, 16, 60]",ERROR,100.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[2, 57, 32, 43, 78, 33, 73, 52, 33, 3, 63, 34]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[27, 39, 65, 83, 28, 83, 49, 33, 27, 25, 44, 54]",ERROR,60.0,60014ms,center,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[1, 2, 17, 58, 67, 59, 30, 11, 67, 5, 51, 8]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[57, 0, 11, 49, 60, 20, 51, 1, 50, 23, 31, 31]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[77, 3, 71, 21, 83, 52, 63, 17, 72, 5, 34, 27]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[34, 31, 80, 7, 49, 63, 27, 41, 34, 79, 52, 32]",ERROR,50.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[54, 77, 30, 69, 73, 60, 43, 5, 32, 74, 50, 82]",ERROR,100.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[20, 15, 47, 32, 7, 55, 9, 70, 45, 37, 48, 77]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[4, 4, 81, 29, 61, 1, 55, 30, 70, 11, 41, 7]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[2, 47, 2, 5, 28, 14, 6, 51, 64, 2, 23, 10]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[18, 7, 41, 18, 76, 71, 80, 15, 33, 14, 57, 18]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[21, 74, 21, 51, 22, 59, 31, 76, 49, 5, 11, 73]",ERROR,60.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[10, 73, 84, 80, 81, 62, 25, 2, 76, 76, 57, 26]",ERROR,80.0,60014ms,center,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[28, 16, 48, 22, 14, 18, 10, 62, 35, 66, 74, 30]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[70, 69, 47, 78, 32, 22, 36, 44, 54, 70, 36, 81]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[65, 75, 14, 64, 54, 24, 35, 44, 10, 55, 28, 39]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[19, 45, 78, 22, 8, 32, 1, 83, 45, 55, 39, 25]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[23, 25, 31, 32, 45, 72, 9, 78, 72, 8, 71, 79]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[12, 66, 13, 42, 14, 29, 27, 21, 81, 15, 43, 59]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[37, 60, 26, 38, 83, 76, 28, 35, 10, 17, 29, 65]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[69, 9, 81, 4, 36, 15, 20, 74, 26, 78, 60, 84]",ERROR,100.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[81, 47, 14, 15, 54, 46, 53, 80, 70, 38, 22, 18]",ERROR,50.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[10, 67, 24, 72, 23, 1, 27, 25, 81, 71, 76, 81]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[66, 83, 4, 8, 84, 65, 49, 59, 48, 75, 27, 13]",ERROR,40.0,50227ms,center,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[26, 53, 55, 38, 29, 33, 15, 34, 44, 1, 59, 78]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[9, 39, 39, 55, 14, 53, 48, 34, 29, 6, 65, 3]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[29, 1, 75, 38, 34, 9, 24, 7, 59, 35, 57, 44]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[9, 45, 83, 66, 23, 18, 4, 70, 68, 40, 65, 61]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[78, 44, 80, 68, 0, 64, 1, 34, 46, 77, 59, 17]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[16, 0, 66, 40, 37, 27, 38, 42, 81, 41, 39, 36]",ERROR,50.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[64, 12, 30, 30, 80, 24, 52, 64, 31, 8, 64, 80]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[37, 62, 38, 2, 70, 18, 12, 36, 57, 37, 58, 67]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[33, 71, 1, 53, 33, 7, 29, 7, 53, 63, 21, 67]",ERROR,10.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[42, 43, 74, 28, 76, 19, 71, 46, 75, 45, 13, 48]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[26, 16, 23, 20, 71, 9, 19, 31, 19, 78, 70, 20]",ERROR,70.0,60014ms,center,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[44, 36, 4, 40, 50, 13, 7, 17, 8, 54, 34, 71]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[45, 83, 28, 74, 43, 79, 70, 84, 10, 55, 45, 45]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[45, 44, 78, 41, 27, 53, 53, 48, 15, 5, 81, 78]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[55, 21, 67, 58, 79, 14, 19, 2, 27, 81, 6, 78]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[65, 27, 71, 2, 71, 76, 81, 69, 22, 63, 70, 11]",ERROR,60.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[36, 46, 42, 33, 9, 31, 42, 59, 73, 57, 50, 64]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[8, 12, 37, 77, 50, 44, 60, 24, 61, 45, 10, 20]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[54, 13, 57, 81, 21, 51, 58, 61, 7, 51, 41, 40]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[62, 12, 2, 50, 81, 80, 5, 5, 0, 13, 66, 25]",ERROR,20.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[29, 11, 15, 46, 79, 22, 55, 60, 60, 25, 72, 1]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
