mapper,trace,kpn.name,processes_in_task,platform,mappings_cached,mapper.random_seed,mapper.record_statistics,log_level,tgff.directory,best_mapping_time,representation.canonical_operations,time_simulating,tgff.file,kpn,representation,time_representation,representation_init_time,mappings_evaluated
random_walk,tgff_reader,TASK_GRAPH_7,,mppa_coolidge,,8,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_3,5,mppa_coolidge,264,1,True,ERROR,../../../tgff/e3s-0.9,1203.336221833,False,0.37704990600104793,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.4018602779970024,0.1813904419541359,60
genetic,tgff_reader,TASK_GRAPH_7,,mppa_coolidge,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_5,,mppa_coolidge,,3,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_4,,multi_cluster,,8,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_1,6,multi_cluster,137,5,True,ERROR,../../../tgff/e3s-0.9,90.039755,True,0.16321259502365137,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.04319879100876278,0.00039897486567497253,133
tabu_search,tgff_reader,TASK_GRAPH_5,,haec,,7,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_8,,multi_cluster,,10,True,ERROR,../../../tgff/e3s-0.9,,False,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_6,,designer_odroid,,6,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_7,,multi_cluster,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_2,9,multi_cluster,26,4,True,ERROR,../../../tgff/e3s-0.9,150.004001,False,0.8508434860013949,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.09488428199438204,0.0003889016807079315,461
simulated_annealing,tgff_reader,TASK_GRAPH_7,,haec,,5,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_6,2,haec,428,5,True,ERROR,../../../tgff/e3s-0.9,0.099883333,False,0.01910113200210617,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.09558618196751922,0.18222033977508545,23
tabu_search,tgff_reader,TASK_GRAPH_0,6,designer_odroid,195,4,True,ERROR,../../../tgff/e3s-0.9,0.004251,False,0.2112662060008006,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.07382350499938184,0.004922656342387199,177
genetic,tgff_reader,TASK_GRAPH_6,,haec,,2,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_1,4,multi_cluster,233,3,True,ERROR,../../../tgff/e3s-0.9,60.00705,True,0.02787706099297793,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.028030817997205304,0.0003957599401473999,36
tabu_search,tgff_reader,TASK_GRAPH_8,2,mppa_coolidge,466,2,True,ERROR,../../../tgff/e3s-0.9,3.334333833,True,0.010628462001477601,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.146915887020441,0.18233745358884335,11
tabu_search,tgff_reader,TASK_GRAPH_5,,mppa_coolidge,,1,True,ERROR,../../../tgff/e3s-0.9,,False,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_6,,designer_odroid,,3,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_5,,haec,,7,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_8,2,multi_cluster,4,8,True,ERROR,../../../tgff/e3s-0.9,20.01655,False,0.0010701710016292054,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.0005747769937443081,0.0004124995321035385,3
tabu_search,tgff_reader,TASK_GRAPH_4,3,haec,296,3,True,ERROR,../../../tgff/e3s-0.9,0.938266666,True,0.05976182900121785,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.12703431200861814,0.18037031590938568,58
simulated_annealing,tgff_reader,TASK_GRAPH_7,,haec,,7,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_0,1,multi_cluster,1952,10,True,ERROR,../../../tgff/e3s-0.9,0.0065,False,0.00018449399976816494,networking-mocsyn.tgff,tgff_reader,Symmetries,0.05376365799202176,0.00041389651596546173,1
tabu_search,tgff_reader,TASK_GRAPH_8,,multi_cluster,,2,True,ERROR,../../../tgff/e3s-0.9,,False,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_4,,designer_odroid,,4,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_8,2,multi_cluster,5,4,True,ERROR,../../../tgff/e3s-0.9,20.0010005,True,0.0010661350024747662,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.0006395469972630963,0.0004124678671360016,3
tabu_search,tgff_reader,TASK_GRAPH_0,5,mppa_coolidge,265,3,True,ERROR,../../../tgff/e3s-0.9,1104.313766666,True,0.08505539699399378,office-automation-mocsyn.tgff,tgff_reader,Symmetries,0.32970568801101763,0.18530432879924774,52
simulated_annealing,tgff_reader,TASK_GRAPH_4,3,designer_odroid,85,10,True,ERROR,../../../tgff/e3s-0.9,0.002001,True,0.010714571006246842,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.016945503033639397,0.005147580057382584,19
tabu_search,tgff_reader,TASK_GRAPH_5,,mppa_coolidge,,1,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_6,2,designer_odroid,40,7,True,ERROR,../../../tgff/e3s-0.9,0.0012505,True,0.002182281004934339,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.005816991011670325,0.005199888721108437,6
tabu_search,tgff_reader,TASK_GRAPH_2,9,mppa_coolidge,187,6,True,ERROR,../../../tgff/e3s-0.9,1910.037810999,True,0.3394638749978185,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.5911305110012108,0.18382149189710617,134
tabu_search,tgff_reader,TASK_GRAPH_1,4,designer_odroid,313,1,True,ERROR,../../../tgff/e3s-0.9,0.002751,True,0.062208077009927365,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.05815546099074709,0.0049527473747730255,80
tabu_search,tgff_reader,TASK_GRAPH_6,,designer_odroid,,4,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_5,,multi_cluster,,5,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_6,2,designer_odroid,260,7,True,ERROR,../../../tgff/e3s-0.9,0.0012505,False,0.0023650190014450345,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.02916597996954806,0.006117768585681915,6
simulated_annealing,tgff_reader,TASK_GRAPH_7,,designer_odroid,,3,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_3,4,haec,0,9,True,ERROR,../../../tgff/e3s-0.9,1.038099999,True,0.4708075119999999,networking-mocsyn.tgff,tgff_reader,Symmetries,0.17844924600103695,0.18217183649539948,300
genetic,tgff_reader,TASK_GRAPH_6,,multi_cluster,,10,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_4,3,mppa_coolidge,348,2,True,ERROR,../../../tgff/e3s-0.9,403.354933333,False,0.010699014001147589,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.3063166680149152,0.18273301050066948,9
genetic,tgff_reader,TASK_GRAPH_8,,designer_odroid,,9,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_2,,multi_cluster,,9,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_4,,mppa_coolidge,,10,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_4,,mppa_coolidge,,3,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_6,,multi_cluster,,8,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_3,,designer_odroid,,1,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_3,,haec,,8,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_0,1,haec,256,5,True,ERROR,../../../tgff/e3s-0.9,0.0065,True,0.004546481000943459,networking-mocsyn.tgff,tgff_reader,Symmetries,0.014754813972103875,0.187342906370759,6
genetic,tgff_reader,TASK_GRAPH_0,4,designer_odroid,196,2,True,ERROR,../../../tgff/e3s-0.9,0.002876,False,0.056150976997741964,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.050261034975847,0.0052069369703531265,65
tabu_search,tgff_reader,TASK_GRAPH_2,,multi_cluster,,3,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_6,,designer_odroid,,9,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_1,6,mppa_coolidge,120,9,True,ERROR,../../../tgff/e3s-0.9,13.338988332,True,0.27104515001701657,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.379079919992364,0.1840917281806469,148
tabu_search,tgff_reader,TASK_GRAPH_7,,designer_odroid,,4,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_5,,designer_odroid,,6,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_1,4,mppa_coolidge,310,2,True,ERROR,../../../tgff/e3s-0.9,803.339884333,True,0.05220618000203103,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.2209715579983822,0.18533212319016457,37
genetic,tgff_reader,TASK_GRAPH_8,,designer_odroid,,3,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_4,,multi_cluster,,9,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_6,,mppa_coolidge,,1,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_1,4,multi_cluster,0,1,True,ERROR,../../../tgff/e3s-0.9,4020.0020525,True,0.29837345400000015,networking-mocsyn.tgff,tgff_reader,Symmetries,0.024090373999570147,0.0005450993776321411,300
random_walk,tgff_reader,TASK_GRAPH_8,,multi_cluster,,1,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_0,5,designer_odroid,0,10,True,ERROR,../../../tgff/e3s-0.9,0.213673734,False,0.3858679430000001,office-automation-mocsyn.tgff,tgff_reader,Symmetries,0.05312633700305014,0.006143655627965927,300
tabu_search,tgff_reader,TASK_GRAPH_1,4,mppa_coolidge,365,9,True,ERROR,../../../tgff/e3s-0.9,1200.002102,False,0.03234893100670888,networking-mocsyn.tgff,tgff_reader,Symmetries,0.37208448099590896,0.18599528819322586,25
tabu_search,tgff_reader,TASK_GRAPH_8,,mppa_coolidge,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_7,2,multi_cluster,0,6,True,ERROR,../../../tgff/e3s-0.9,2000.01655,True,0.1379778700000004,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.01339446699785185,0.0004384741187095642,300
tabu_search,tgff_reader,TASK_GRAPH_6,2,designer_odroid,1040,10,True,ERROR,../../../tgff/e3s-0.9,0.0012505,False,0.0054844530059199315,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.11125420403186581,0.006774460896849632,15
random_walk,tgff_reader,TASK_GRAPH_7,,mppa_coolidge,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_5,,mppa_coolidge,,3,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_3,4,multi_cluster,5,2,True,ERROR,../../../tgff/e3s-0.9,60.0381,True,0.014602754996303702,networking-mocsyn.tgff,tgff_reader,Symmetries,0.002860296990547795,0.00042106956243515015,19
genetic,tgff_reader,TASK_GRAPH_3,,mppa_coolidge,,8,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_4,,multi_cluster,,5,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_3,5,mppa_coolidge,0,7,True,ERROR,../../../tgff/e3s-0.9,422.086271333,False,0.5646748609999993,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.37672781699984625,0.18416432105004787,300
tabu_search,tgff_reader,TASK_GRAPH_3,,mppa_coolidge,,6,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_1,4,multi_cluster,326,3,True,ERROR,../../../tgff/e3s-0.9,60.00705,False,0.030471896005110466,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.03251157598788268,0.000390518456697464,40
simulated_annealing,tgff_reader,TASK_GRAPH_7,,multi_cluster,,3,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_1,4,mppa_coolidge,285,4,True,ERROR,../../../tgff/e3s-0.9,803.335435333,True,0.04650720200515934,networking-mocsyn.tgff,tgff_reader,Symmetries,0.20630017499934183,0.18288522213697433,36
random_walk,tgff_reader,TASK_GRAPH_0,6,designer_odroid,0,10,True,ERROR,../../../tgff/e3s-0.9,0.007733968,True,0.456940159,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.054058883999459795,0.0053262002766132355,300
random_walk,tgff_reader,TASK_GRAPH_6,,multi_cluster,,4,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_4,,designer_odroid,,8,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_8,,multi_cluster,,2,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_5,,multi_cluster,,9,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_0,6,designer_odroid,180,7,True,ERROR,../../../tgff/e3s-0.9,0.005797423,True,0.17440724299558497,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.0632385160006379,0.004994021728634834,150
simulated_annealing,tgff_reader,TASK_GRAPH_7,,haec,,6,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_2,,haec,,2,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_5,2,designer_odroid,798,2,True,ERROR,../../../tgff/e3s-0.9,0.0012505,False,0.0029534390050685033,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.08473581300131627,0.005271663889288902,8
simulated_annealing,tgff_reader,TASK_GRAPH_7,,haec,,9,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_1,,mppa_coolidge,,10,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_8,,haec,,5,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_2,,designer_odroid,,4,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_2,6,mppa_coolidge,293,9,True,ERROR,../../../tgff/e3s-0.9,1204.175872166,True,0.09400654198543634,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.42536723900047946,0.18246708996593952,50
genetic,tgff_reader,TASK_GRAPH_4,,mppa_coolidge,,1,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_4,,designer_odroid,,2,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_4,,designer_odroid,,1,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_0,6,haec,42,4,True,ERROR,../../../tgff/e3s-0.9,0.231105365,True,0.34893041200029984,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.29249485099808226,0.18438355065882206,217
tabu_search,tgff_reader,TASK_GRAPH_1,,haec,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_7,,mppa_coolidge,,4,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_6,,mppa_coolidge,,7,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_3,,multi_cluster,,5,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_7,,multi_cluster,,4,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_1,4,haec,285,9,True,ERROR,../../../tgff/e3s-0.9,0.209827799,True,0.3052425420073632,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.33788898999864614,0.18480205163359642,244
genetic,tgff_reader,TASK_GRAPH_3,,designer_odroid,,8,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_2,,designer_odroid,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_4,3,haec,0,3,True,ERROR,../../../tgff/e3s-0.9,0.988266683,True,0.3691310909999998,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.12239772599787102,0.18251586705446243,300
genetic,tgff_reader,TASK_GRAPH_6,,multi_cluster,,6,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_5,,designer_odroid,,3,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_1,4,mppa_coolidge,701,2,True,ERROR,../../../tgff/e3s-0.9,406.689616666,True,0.035103383008390665,networking-mocsyn.tgff,tgff_reader,Symmetries,0.5213839580064814,0.1830720603466034,23
tabu_search,tgff_reader,TASK_GRAPH_5,,multi_cluster,,1,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_2,4,designer_odroid,197,10,True,ERROR,../../../tgff/e3s-0.9,0.002823,False,0.04917038400708407,networking-mocsyn.tgff,tgff_reader,Symmetries,0.045850346017687116,0.005012787878513336,61
tabu_search,tgff_reader,TASK_GRAPH_3,5,designer_odroid,213,4,True,ERROR,../../../tgff/e3s-0.9,0.003501,True,0.1692400399933831,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.06546824899669446,0.006444109603762627,170
genetic,tgff_reader,TASK_GRAPH_3,5,multi_cluster,175,10,True,ERROR,../../../tgff/e3s-0.9,80.002501,False,0.09040289198674145,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.03337325996835716,0.0003786366432905197,92
simulated_annealing,tgff_reader,TASK_GRAPH_7,,multi_cluster,,4,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_6,2,mppa_coolidge,258,2,True,ERROR,../../../tgff/e3s-0.9,3.334383333,False,0.004459956995560788,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.2135683420165151,0.18320315703749657,5
genetic,tgff_reader,TASK_GRAPH_2,9,multi_cluster,86,7,True,ERROR,../../../tgff/e3s-0.9,150.004001,False,0.32817227801024274,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.057288142992547364,0.0003542900085449219,175
genetic,tgff_reader,TASK_GRAPH_7,,mppa_coolidge,,7,True,ERROR,../../../tgff/e3s-0.9,,False,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_2,6,mppa_coolidge,101,3,True,ERROR,../../../tgff/e3s-0.9,13.342088332,True,0.28950796997742145,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.3611913000131608,0.18162397295236588,159
tabu_search,tgff_reader,TASK_GRAPH_2,,haec,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_3,3,designer_odroid,28,8,True,ERROR,../../../tgff/e3s-0.9,0.003097449,False,0.007299747005163226,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.006898633000673726,0.005011018365621567,13
random_walk,tgff_reader,TASK_GRAPH_6,,mppa_coolidge,,10,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_8,,designer_odroid,,9,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_0,7,haec,6,8,True,ERROR,../../../tgff/e3s-0.9,3.917599998,True,0.621486634008761,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.4813111849980487,0.18171528540551662,318
random_walk,tgff_reader,TASK_GRAPH_2,,designer_odroid,,3,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_0,1,haec,1578,4,True,ERROR,../../../tgff/e3s-0.9,0.0065,True,0.009087522999834619,networking-mocsyn.tgff,tgff_reader,Symmetries,0.07880286399631586,0.1824562605470419,14
random_walk,tgff_reader,TASK_GRAPH_5,,multi_cluster,,1,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_0,6,mppa_coolidge,9011,5,True,ERROR,../../../tgff/e3s-0.9,16.669811665,True,2.155105601006653,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,12.60194816402418,0.1844007670879364,1097
genetic,tgff_reader,TASK_GRAPH_7,,designer_odroid,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_3,4,designer_odroid,326,1,True,ERROR,../../../tgff/e3s-0.9,0.0555,False,0.04264486399915768,networking-mocsyn.tgff,tgff_reader,Symmetries,0.05697819000306481,0.006065575405955315,55
random_walk,tgff_reader,TASK_GRAPH_4,,haec,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_3,,mppa_coolidge,,4,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_2,,mppa_coolidge,,3,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
