platform.processor_1.type,log_level,trace,kpn,mapper,platform.name,representation,platform,estimated_total_time,best_mapping_time,platform.processor_0.type,mapper.random_seed
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SimpleVector,mppa_coolidge,8.839930534362793,9247.949169488,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SimpleVector,exynos,30.599712371826172,19.801856876,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,SymmetryEmbedding,exynos,36.07966732978821,21.1444315,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,MetricSpaceEmbedding,mppa_coolidge,5.983958721160889,11371.090091336,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,SymmetryEmbedding,mppa_coolidge,1580.93177318573,1988.011599592,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,Symmetries,mppa_coolidge,16.987863540649414,27576.788387134,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SymmetryEmbedding,mppa_coolidge,658.5264039039612,4046.200463162,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,MetricSpaceEmbedding,mppa_coolidge,3835.857621908188,27125.618794332,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,Symmetries,mppa_coolidge,5.151963949203491,8002.742836166,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,Symmetries,exynos,8.311936140060425,594.214524083,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SymmetryEmbedding,mppa_coolidge,655.9388501644135,5231.107070666,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,Symmetries,exynos,8.32394552230835,21.399392329,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SimpleVector,mppa_coolidge,30.20776343345642,35211.001587967,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,MetricSpaceEmbedding,mppa_coolidge,54.04355239868164,4030.025989666,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,MetricSpaceEmbedding,mppa_coolidge,2730.4202029705048,27307.875167666,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,MetricSpaceEmbedding,exynos,8.499944686889648,30.712990876,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SymmetryEmbedding,mppa_coolidge,605.5796904563904,4060.305991163,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SymmetryEmbedding,mppa_coolidge,639.4380648136139,35215.092594634,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,MetricSpaceEmbedding,mppa_coolidge,13.94389009475708,4030.025989666,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SymmetryEmbedding,exynos,2.0039846897125244,27.132017069,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SymmetryEmbedding,exynos,41.13957762718201,32.247484617,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SimpleVector,mppa_coolidge,3.8719687461853027,7913.754688833,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SimpleVector,exynos,3.327975273132324,18.799154429,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,MetricSpaceEmbedding,exynos,142.1866421699524,37.111215877,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SymmetryEmbedding,mppa_coolidge,615.4845657348633,7690.095335316,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SymmetryEmbedding,exynos,31.699732303619385,717.523565346,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,MetricSpaceEmbedding,mppa_coolidge,4.7079620361328125,4057.124718496,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,SymmetryEmbedding,exynos,23.05982208251953,39.646142354,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SimpleVector,mppa_coolidge,237.2221486568451,7685.653815816,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,Symmetries,exynos,19.295803785324097,31.265117145,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,MetricSpaceEmbedding,mppa_coolidge,54.591552734375,5209.824154666,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SimpleVector,exynos,37.11968493461609,21.150729515,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,Symmetries,exynos,1.9439849853515625,19.285902586,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,Symmetries,exynos,6.9719462394714355,33.923090143,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,Symmetries,exynos,44.315630197525024,21.121851921,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,Symmetries,exynos,7.09994649887085,18.733034858,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,Symmetries,exynos,7.5559401512146,19.794621,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SimpleVector,exynos,46.30759310722351,566.007407814,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SimpleVector,mppa_coolidge,5.751954793930054,5618.599149,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SimpleVector,mppa_coolidge,79.75930643081665,60211.984425166,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SimpleVector,exynos,8.139938831329346,18.795588001,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SimpleVector,mppa_coolidge,31.523757219314575,35122.817758466,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SimpleVector,mppa_coolidge,8.295934438705444,8834.864024989,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SimpleVector,exynos,4.107969284057617,593.883032687,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,MetricSpaceEmbedding,mppa_coolidge,10.660001039505005,30415.222328634,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SymmetryEmbedding,mppa_coolidge,609.5191831588745,4030.025989666,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,Symmetries,mppa_coolidge,4.12796688079834,4060.305991163,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,Symmetries,mppa_coolidge,4.563962936401367,128.863640329,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,SymmetryEmbedding,exynos,116.55102634429932,32.50497656,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SimpleVector,exynos,13.363860607147217,551.668086,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SimpleVector,mppa_coolidge,5.1119606494903564,84.528126495,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SymmetryEmbedding,exynos,17.35584306716919,695.22478007,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,SimpleVector,exynos,5.123960256576538,37.069756141,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,MetricSpaceEmbedding,exynos,107.01109957695007,30.831061691,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,Symmetries,exynos,39.159674882888794,30.849675981,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SymmetryEmbedding,mppa_coolidge,1526.1530086994171,3871.491799496,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,MetricSpaceEmbedding,exynos,12.723878145217896,682.250515522,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SymmetryEmbedding,mppa_coolidge,622.5750801563263,7009.300887996,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,Symmetries,mppa_coolidge,60.88748645782471,10246.505595659,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SymmetryEmbedding,mppa_coolidge,603.0539009571075,4057.124718496,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SymmetryEmbedding,exynos,13.96787142753601,577.80856026,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,MetricSpaceEmbedding,exynos,39.419654846191406,577.77602526,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,MetricSpaceEmbedding,mppa_coolidge,41.17967176437378,27876.876763966,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,Symmetries,mppa_coolidge,4.231966495513916,10541.557355657,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,SymmetryEmbedding,mppa_coolidge,1254.4490461349487,2729.396304609,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SymmetryEmbedding,exynos,6.995940923690796,18.970656715,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,SimpleVector,exynos,26.415817499160767,31.314490054,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,SimpleVector,exynos,16.351881504058838,30.749166106,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,SymmetryEmbedding,mppa_coolidge,871.0691678524017,372.701541635,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,MetricSpaceEmbedding,exynos,135.71874833106995,32.117194973,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,MetricSpaceEmbedding,exynos,8.239938020706177,19.792893643,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SimpleVector,mppa_coolidge,427.7990713119507,45336.519824784,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,Symmetries,exynos,8.367944478988647,22.161412809,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SimpleVector,exynos,15.22384238243103,503.816666213,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,MetricSpaceEmbedding,exynos,4.591965436935425,569.404813971,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,SimpleVector,exynos,8.479946613311768,21.204210399,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SymmetryEmbedding,mppa_coolidge,1495.7041289806366,6822.722482146,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SimpleVector,mppa_coolidge,3.7919692993164062,5230.214001333,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SymmetryEmbedding,mppa_coolidge,608.3271813392639,4270.60658483,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,Symmetries,exynos,18.371817350387573,20.5749497,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SymmetryEmbedding,exynos,41.21567678451538,36.877529713,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,Symmetries,exynos,32.97572565078735,19.183572171,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,MetricSpaceEmbedding,mppa_coolidge,964.363855600357,3842.789407329,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,Symmetries,exynos,3.5039730072021484,33.934366571,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,MetricSpaceEmbedding,exynos,24.59180998802185,36.196922,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,Symmetries,exynos,27.7037615776062,32.117194973,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,Symmetries,mppa_coolidge,18.935847759246826,603.005310093,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SymmetryEmbedding,exynos,44.327653646469116,36.877529713,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SimpleVector,mppa_coolidge,5.4239583015441895,5309.180678666,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,SymmetryEmbedding,mppa_coolidge,1265.5052709579468,2729.396304609,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SymmetryEmbedding,mppa_coolidge,660.7389712333679,4030.025989666,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SimpleVector,exynos,4.047969818115234,581.976651535,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,MetricSpaceEmbedding,mppa_coolidge,55.475547790527344,404.523757304,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,SymmetryEmbedding,exynos,8.627942323684692,21.399392329,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,Symmetries,mppa_coolidge,9.911986827850342,30415.222328634,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SymmetryEmbedding,mppa_coolidge,605.6266188621521,7994.409502836,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SimpleVector,mppa_coolidge,25.10380482673645,38093.741462452,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,MetricSpaceEmbedding,exynos,132.01887154579163,695.22476507,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,SimpleVector,mppa_coolidge,7.063958168029785,9554.135238489,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,Symmetries,mppa_coolidge,19.99583911895752,38190.304381951,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SymmetryEmbedding,mppa_coolidge,639.3134682178497,30757.079520285,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SymmetryEmbedding,mppa_coolidge,1708.2110273838043,7502.117662665,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,Symmetries,exynos,4.647964239120483,37.831454146,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,MetricSpaceEmbedding,exynos,58.1675341129303,36.995651856,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,Symmetries,mppa_coolidge,62.31948232650757,8004.302160648,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,Symmetries,mppa_coolidge,4.183966636657715,260.206027151,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,Symmetries,mppa_coolidge,3.6319706439971924,4057.124718496,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,Symmetries,exynos,14.279884338378906,831.233865331,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SimpleVector,mppa_coolidge,5.387963056564331,7994.409502836,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SimpleVector,mppa_coolidge,6.335950136184692,5309.816751666,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SimpleVector,mppa_coolidge,5.347963333129883,10521.862429834,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SimpleVector,mppa_coolidge,174.5506181716919,5421.932642333,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,MetricSpaceEmbedding,mppa_coolidge,88.5594129562378,4027.520037466,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,MetricSpaceEmbedding,mppa_coolidge,84.0514075756073,7537.846750149,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SimpleVector,mppa_coolidge,26.091793537139893,5619.300668,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,MetricSpaceEmbedding,mppa_coolidge,6.595954179763794,8513.490941,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,Symmetries,exynos,14.291865348815918,504.508843,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,MetricSpaceEmbedding,exynos,38.08756446838379,22.150395,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,Symmetries,exynos,8.027931690216064,19.855571643,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,SimpleVector,mppa_coolidge,12.087928056716919,136.728861992,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SimpleVector,mppa_coolidge,3.899968385696411,4057.124718496,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,MetricSpaceEmbedding,exynos,93.62324357032776,768.103577414,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SimpleVector,mppa_coolidge,5.3119590282440186,4044.032166163,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,SimpleVector,mppa_coolidge,19.69984745979309,34920.686041967,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,MetricSpaceEmbedding,mppa_coolidge,623.8867087364197,2729.396304609,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SymmetryEmbedding,exynos,16.239878177642822,19.797429,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SimpleVector,exynos,4.5319623947143555,19.8567925,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,MetricSpaceEmbedding,mppa_coolidge,101.95918822288513,35321.246136467,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,MetricSpaceEmbedding,exynos,22.95182228088379,36.94144357,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SimpleVector,mppa_coolidge,8.71593165397644,13032.69242983,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SymmetryEmbedding,mppa_coolidge,2640.389516353607,27775.433610967,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SimpleVector,exynos,4.279967784881592,594.24828115,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SymmetryEmbedding,exynos,4.431966066360474,541.690415728,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,Symmetries,exynos,8.195937156677246,607.211732283,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SimpleVector,mppa_coolidge,3.911968231201172,4270.60658483,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,MetricSpaceEmbedding,mppa_coolidge,620.8389608860016,2729.396304609,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SymmetryEmbedding,exynos,18.55583143234253,487.845867985,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SimpleVector,exynos,1.863985538482666,20.295846578,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SymmetryEmbedding,exynos,34.09172558784485,33.197997917,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,SimpleVector,mppa_coolidge,7.739954233169556,6186.27982,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SymmetryEmbedding,exynos,129.04333686828613,32.486372568,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,Symmetries,mppa_coolidge,3.243974447250366,7808.931421166,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SimpleVector,mppa_coolidge,12.79189944267273,9381.514200659,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,Symmetries,mppa_coolidge,4.779961109161377,77.493534495,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,SymmetryEmbedding,exynos,51.99974083900452,915.519175049,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SimpleVector,mppa_coolidge,8.147935390472412,11239.968571826,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,SimpleVector,exynos,13.195897340774536,725.456130977,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,Symmetries,exynos,1.8879854679107666,27.069658833,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SimpleVector,mppa_coolidge,3.7879693508148193,5626.238385,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,Symmetries,exynos,3.643972635269165,19.447407429,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SymmetryEmbedding,exynos,4.371966600418091,508.063037194,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,SimpleVector,exynos,21.447851419448853,31.729361848,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SymmetryEmbedding,mppa_coolidge,3655.242165327072,26815.805664999,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,MetricSpaceEmbedding,mppa_coolidge,1137.0746903419495,6498.526168664,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,SymmetryEmbedding,exynos,19.479849815368652,45.279290213,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,SimpleVector,exynos,25.4438259601593,34.596264457,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SymmetryEmbedding,mppa_coolidge,1214.1901547908783,3842.846920329,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SymmetryEmbedding,exynos,36.29582762718201,31.121998107,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,MetricSpaceEmbedding,mppa_coolidge,266.73800587654114,372.701541635,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SimpleVector,exynos,14.64786982536316,541.091708128,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,SymmetryEmbedding,mppa_coolidge,610.5915331840515,50126.8037795,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,Symmetries,mppa_coolidge,5.835953712463379,136.728861992,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,MetricSpaceEmbedding,exynos,24.69581127166748,547.87816839,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SimpleVector,mppa_coolidge,5.831960201263428,12083.651655832,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,MetricSpaceEmbedding,exynos,26.50778293609619,21.131664198,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,MetricSpaceEmbedding,exynos,24.671809196472168,36.880544713,ARM_CORTEX_A7,4
