estimated_total_time,mapper.random_seed,tgff,log_level,best_mapping_time,kpn,platform,mapper,trace
7.18394136428833,8,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",ERROR,400.00105,tgff_reader,mppa_coolidge,random_walk,tgff_reader
4.491964817047119,3,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.004193357,tgff_reader,exynos,genetic,tgff_reader
2.5479800701141357,8,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",ERROR,0.002049234,tgff_reader,exynos,random_walk,tgff_reader
3.159973621368408,9,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.0005065,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
7.123941421508789,1,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,13.335383832,tgff_reader,mppa_coolidge,genetic,tgff_reader
6.2479493618011475,1,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",ERROR,3.334333833,tgff_reader,mppa_coolidge,random_walk,tgff_reader
4.03196907043457,1,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.008603572,tgff_reader,exynos,simulated_annealing,tgff_reader
3.5239715576171875,5,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",ERROR,3.334333833,tgff_reader,mppa_coolidge,genetic,tgff_reader
3.36397385597229,10,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,0.004685715,tgff_reader,exynos,simulated_annealing,tgff_reader
7.923938512802124,7,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.002376,tgff_reader,exynos,tabu_search,tgff_reader
3.9479689598083496,2,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,0.003281143,tgff_reader,exynos,genetic,tgff_reader
5.755953073501587,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",ERROR,3.334383333,tgff_reader,mppa_coolidge,random_walk,tgff_reader
3.527972459793091,1,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.002251,tgff_reader,exynos,genetic,tgff_reader
2.3639817237854004,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,0.002323,tgff_reader,exynos,simulated_annealing,tgff_reader
1.7319865226745605,1,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,0.002571429,tgff_reader,exynos,simulated_annealing,tgff_reader
2.015984296798706,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",ERROR,0.001649,tgff_reader,exynos,genetic,tgff_reader
4.643962144851685,6,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",ERROR,400.0010005,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
44.83563470840454,7,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_4}",ERROR,6.668167666,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
28.635764360427856,2,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,806.844266666,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
3.111976146697998,1,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,0.005353806,tgff_reader,exynos,random_walk,tgff_reader
3.0399763584136963,7,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",ERROR,0.0017505,tgff_reader,exynos,random_walk,tgff_reader
14.867886304855347,9,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.008603572,tgff_reader,exynos,tabu_search,tgff_reader
6.715944766998291,3,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,707.677599999,tgff_reader,mppa_coolidge,genetic,tgff_reader
3.5399725437164307,1,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.00743778,tgff_reader,exynos,random_walk,tgff_reader
20.339834213256836,8,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,906.675717166,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
3.3239729404449463,1,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",ERROR,3.334383333,tgff_reader,mppa_coolidge,genetic,tgff_reader
2.0479841232299805,8,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",ERROR,0.001649,tgff_reader,exynos,tabu_search,tgff_reader
7.6119372844696045,3,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,13.337970832,tgff_reader,mppa_coolidge,genetic,tgff_reader
1.7719862461090088,8,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.003321929,tgff_reader,exynos,simulated_annealing,tgff_reader
7.763936996459961,9,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,13.342088332,tgff_reader,mppa_coolidge,genetic,tgff_reader
10.595910787582397,7,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,4334.134217167,tgff_reader,mppa_coolidge,random_walk,tgff_reader
6.911943674087524,10,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_4}",ERROR,403.334883833,tgff_reader,mppa_coolidge,random_walk,tgff_reader
8.371933460235596,10,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,418.340333834,tgff_reader,mppa_coolidge,random_walk,tgff_reader
1.7279865741729736,5,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,0.002323,tgff_reader,exynos,simulated_annealing,tgff_reader
8.419934511184692,5,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,412.50665,tgff_reader,mppa_coolidge,random_walk,tgff_reader
5.579953908920288,7,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,10.018139999,tgff_reader,mppa_coolidge,genetic,tgff_reader
8.171937465667725,6,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.008928572,tgff_reader,exynos,simulated_annealing,tgff_reader
0.9359927177429199,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",ERROR,0.001649,tgff_reader,exynos,simulated_annealing,tgff_reader
3.695971727371216,5,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.0023025,tgff_reader,exynos,genetic,tgff_reader
3.0359764099121094,4,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.002952572,tgff_reader,exynos,random_walk,tgff_reader
1.239990472793579,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,0.002001,tgff_reader,exynos,simulated_annealing,tgff_reader
1.9399852752685547,8,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.0023025,tgff_reader,exynos,simulated_annealing,tgff_reader
8.9079270362854,8,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,682.260933334,tgff_reader,mppa_coolidge,random_walk,tgff_reader
3.415973424911499,7,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.003536215,tgff_reader,exynos,random_walk,tgff_reader
12.527897834777832,6,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_4}",ERROR,403.334834333,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
101.47515892982483,2,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,10.002072999,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
1.3239896297454834,5,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",ERROR,0.001649,tgff_reader,exynos,simulated_annealing,tgff_reader
103.89119243621826,8,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,10.002450499,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
6.135949373245239,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,406.688746666,tgff_reader,mppa_coolidge,genetic,tgff_reader
1.3559894561767578,8,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_4}",ERROR,0.002571429,tgff_reader,exynos,simulated_annealing,tgff_reader
8.24393343925476,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,38.338438334,tgff_reader,mppa_coolidge,random_walk,tgff_reader
7.051944971084595,8,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.002251,tgff_reader,exynos,tabu_search,tgff_reader
9.231924533843994,9,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,429.587921333,tgff_reader,mppa_coolidge,random_walk,tgff_reader
17.203858375549316,5,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,410.002518499,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
7.331940174102783,7,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,1003.334883333,tgff_reader,mppa_coolidge,genetic,tgff_reader
94.24322533607483,4,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,509.168766666,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
3.663971424102783,5,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.00284976,tgff_reader,exynos,simulated_annealing,tgff_reader
10.359915971755981,5,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,812.122933333,tgff_reader,mppa_coolidge,random_walk,tgff_reader
13.787892818450928,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,0.0040255,tgff_reader,exynos,tabu_search,tgff_reader
22.63581609725952,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,410.836038832,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
11.979902267456055,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_4}",ERROR,6.668217166,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
21.659823417663574,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,1204.169421666,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
9.995920658111572,9,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,810.836928332,tgff_reader,mppa_coolidge,genetic,tgff_reader
271.70978474617004,1,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,903.599883333,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
77.67534971237183,4,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,404.584933333,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
51.555583000183105,6,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,6.668217166,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
22.479816436767578,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,410.836038832,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
1.603987693786621,3,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.0015065,tgff_reader,exynos,genetic,tgff_reader
0.8839929103851318,8,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",ERROR,0.001649,tgff_reader,exynos,simulated_annealing,tgff_reader
11.967903137207031,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,403.334883833,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
3.0839760303497314,7,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,0.002835734,tgff_reader,exynos,random_walk,tgff_reader
10.123919486999512,2,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,1116.704432665,tgff_reader,mppa_coolidge,genetic,tgff_reader
4.2239673137664795,9,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.00284976,tgff_reader,exynos,genetic,tgff_reader
6.331951379776001,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.0023025,tgff_reader,exynos,tabu_search,tgff_reader
4.827962636947632,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.0040255,tgff_reader,exynos,genetic,tgff_reader
3.095975875854492,10,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.003318357,tgff_reader,exynos,simulated_annealing,tgff_reader
8.415931701660156,8,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",ERROR,400.00105,tgff_reader,mppa_coolidge,random_walk,tgff_reader
9.055924415588379,8,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,5712.6470505,tgff_reader,mppa_coolidge,random_walk,tgff_reader
76.49137258529663,8,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,806.668717166,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
6.987942695617676,4,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,426.671304167,tgff_reader,mppa_coolidge,random_walk,tgff_reader
2.847978115081787,10,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,0.002773877,tgff_reader,exynos,simulated_annealing,tgff_reader
3.2519733905792236,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",ERROR,3.334383333,tgff_reader,mppa_coolidge,genetic,tgff_reader
3.2319750785827637,9,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,4.499194622,tgff_reader,exynos,random_walk,tgff_reader
12.087902307510376,8,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,6.668217166,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
3.479973077774048,3,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.0023025,tgff_reader,exynos,genetic,tgff_reader
3.4999728202819824,9,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,0.002571429,tgff_reader,exynos,genetic,tgff_reader
19.73983931541443,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",ERROR,400.0010005,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
3.7719709873199463,10,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,0.002323,tgff_reader,exynos,genetic,tgff_reader
2.183983087539673,5,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.002251,tgff_reader,exynos,simulated_annealing,tgff_reader
8.067935943603516,9,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,418.340333834,tgff_reader,mppa_coolidge,random_walk,tgff_reader
4.211967468261719,8,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,0.008867865,tgff_reader,exynos,random_walk,tgff_reader
5.047958850860596,9,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",ERROR,400.0010005,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
2.2959823608398438,9,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.0023025,tgff_reader,exynos,simulated_annealing,tgff_reader
6.7039477825164795,10,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.002251,tgff_reader,exynos,tabu_search,tgff_reader
20.29583430290222,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,1400.0049005,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
3.579972267150879,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.007464826,tgff_reader,exynos,random_walk,tgff_reader
4.371966600418091,10,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.002571429,tgff_reader,exynos,genetic,tgff_reader
2.3239822387695312,4,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,0.003583162,tgff_reader,exynos,simulated_annealing,tgff_reader
6.503945350646973,8,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,13.752050499,tgff_reader,mppa_coolidge,genetic,tgff_reader
45.88362717628479,5,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,705.838438333,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
8.531928300857544,8,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,6273.300933332,tgff_reader,mppa_coolidge,random_walk,tgff_reader
6.911942958831787,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,4302.765462833,tgff_reader,mppa_coolidge,random_walk,tgff_reader
6.111948490142822,6,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,707.918766666,tgff_reader,mppa_coolidge,genetic,tgff_reader
2.8159782886505127,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,0.004357144,tgff_reader,exynos,simulated_annealing,tgff_reader
11.623906135559082,9,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,403.341334333,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
8.451931715011597,6,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,38.338988334,tgff_reader,mppa_coolidge,random_walk,tgff_reader
4.491965293884277,10,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.003675903,tgff_reader,exynos,genetic,tgff_reader
8.299935579299927,3,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,27.507050001,tgff_reader,mppa_coolidge,random_walk,tgff_reader
9.275922060012817,6,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,5315.800933333,tgff_reader,mppa_coolidge,random_walk,tgff_reader
7.931935548782349,5,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",ERROR,3.334333833,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
7.2279393672943115,7,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,13.752099999,tgff_reader,mppa_coolidge,genetic,tgff_reader
4.663962125778198,6,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",ERROR,400.0010005,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
5.2159576416015625,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",ERROR,3.334333833,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
6.523946285247803,4,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,410.004267499,tgff_reader,mppa_coolidge,genetic,tgff_reader
246.30204844474792,4,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,422.537810998,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
9.263924360275269,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,32.088988334,tgff_reader,mppa_coolidge,random_walk,tgff_reader
74.55538558959961,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,803.335552333,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
8.611929655075073,3,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,814.169604666,tgff_reader,mppa_coolidge,random_walk,tgff_reader
18.115850687026978,8,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,406.668836166,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
5.6719560623168945,7,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,10.006600499,tgff_reader,mppa_coolidge,genetic,tgff_reader
152.61874413490295,3,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,509.168766666,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
3.611971855163574,5,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.002376,tgff_reader,exynos,genetic,tgff_reader
6.895942449569702,8,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.0005065,tgff_reader,mppa_coolidge,random_walk,tgff_reader
4.031967401504517,10,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",ERROR,400.01655,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
5.735953330993652,5,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",ERROR,3.334333833,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
14.231884479522705,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",ERROR,3.334333833,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
23.41180682182312,10,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,10.002171999,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
5.551956653594971,9,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,0.009284928,tgff_reader,exynos,genetic,tgff_reader
2.0479841232299805,8,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",ERROR,0.001649,tgff_reader,exynos,genetic,tgff_reader
2.239982843399048,3,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,0.003417377,tgff_reader,exynos,simulated_annealing,tgff_reader
2.8079781532287598,8,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,0.0040255,tgff_reader,exynos,simulated_annealing,tgff_reader
6.095952987670898,2,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,0.002323,tgff_reader,exynos,tabu_search,tgff_reader
5.707955360412598,1,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,0.009938999,tgff_reader,exynos,genetic,tgff_reader
3.99596905708313,10,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.002376,tgff_reader,exynos,genetic,tgff_reader
3.491971492767334,5,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",ERROR,3.334333833,tgff_reader,mppa_coolidge,genetic,tgff_reader
27.53978133201599,7,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,1612.602611499,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
4.863962173461914,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,0.0040255,tgff_reader,exynos,genetic,tgff_reader
7.287939786911011,6,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,7405.534717166,tgff_reader,mppa_coolidge,random_walk,tgff_reader
77.48335647583008,9,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,406.673596666,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
3.4439730644226074,6,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.002251,tgff_reader,exynos,genetic,tgff_reader
1.6279873847961426,6,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.002571429,tgff_reader,exynos,simulated_annealing,tgff_reader
7.33193826675415,3,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,13.897099999,tgff_reader,mppa_coolidge,genetic,tgff_reader
7.051942825317383,6,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",ERROR,400.0010005,tgff_reader,mppa_coolidge,random_walk,tgff_reader
3.11197566986084,5,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.003318357,tgff_reader,exynos,simulated_annealing,tgff_reader
13.107892990112305,10,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,1003.338438333,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
3.0879759788513184,3,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.003603734,tgff_reader,exynos,random_walk,tgff_reader
2.6879794597625732,9,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.0015065,tgff_reader,exynos,random_walk,tgff_reader
7.34794282913208,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.002376,tgff_reader,exynos,tabu_search,tgff_reader
7.679937362670898,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,410.866383832,tgff_reader,mppa_coolidge,genetic,tgff_reader
26.059787273406982,2,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,1007.484167666,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
7.767936944961548,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,410.866383832,tgff_reader,mppa_coolidge,genetic,tgff_reader
13.03989863395691,5,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,0.0040255,tgff_reader,exynos,tabu_search,tgff_reader
8.859927892684937,9,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",ERROR,3.334383333,tgff_reader,mppa_coolidge,random_walk,tgff_reader
3.7039713859558105,10,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,0.00237,tgff_reader,exynos,genetic,tgff_reader
2.0519840717315674,8,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",ERROR,0.001649,tgff_reader,exynos,genetic,tgff_reader
15.891870260238647,7,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",ERROR,400.0010005,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
3.0839762687683105,6,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.526614,tgff_reader,exynos,random_walk,tgff_reader
16.335875272750854,3,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",ERROR,0.008603572,tgff_reader,exynos,tabu_search,tgff_reader
96.59120440483093,10,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_3}",ERROR,10.002169499,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
21.675823211669922,7,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,1400.0015005,tgff_reader,mppa_coolidge,tabu_search,tgff_reader
2.0439841747283936,9,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",ERROR,0.001649,tgff_reader,exynos,genetic,tgff_reader
2.911977529525757,1,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,0.0040255,tgff_reader,exynos,simulated_annealing,tgff_reader
2.079983711242676,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",ERROR,0.001649,tgff_reader,exynos,genetic,tgff_reader
3.0919759273529053,7,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",ERROR,0.003853734,tgff_reader,exynos,random_walk,tgff_reader
211.75829005241394,9,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",ERROR,410.836038832,tgff_reader,mppa_coolidge,simulated_annealing,tgff_reader
