name,principal_component_1
https-api-github-com-repos-bkloppenborg-liboi-git-blobs-7c0320b8a22572ec4be3576e95975e1e44b33ca8.cl-A,-0.105848448
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-e20a76ff9b95cb3bb529ad8d7a80e1da313886e1.cl-F,-0.171486518
https-api-github-com-repos-bollig-viennacl-git-blobs-0d7303ad087eba2312460404d9cc2249788a5a41.cl-A,-0.242556271
https-api-github-com-repos-caoyilun-project-git-blobs-dcca8e2c3ca6e7afdff8d76e56571e190e429079.cl-A,-0.23214256
https-api-github-com-repos-jkloosterman-senior-project-git-blobs-df95d9ff77a94cf136bd75ab080cdef9b928fdc5.cl-A,-0.11577188
https-api-github-com-repos-WenhaoZhang-OpenCLInAction-git-blobs-8b264dbb55192ecf9475dfabeda876d7d8989a3d.cl-A,0.268474664
https-api-github-com-repos-AlexanderRieppel-GPGPU-git-blobs-53153d7b8ab976d6b20fed9bf3b674d41c7a7fa2.cl-B,-0.095941162
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-3e145d8acb3380d148e60d277800ba4d23ba8c0a.cl-P,-0.096262148
https-api-github-com-repos-flyx-OpenCLAda-git-blobs-d690e8ad9c98687611835684aa575970408e8214.cl-A,-0.08977584
https-api-github-com-repos-NZDIS-CLgrep-git-blobs-a8498e82c5871eed3d8d0a8384a4f372003130ba.cl-A,-0.348272544
https-api-github-com-repos-cuiyouzhi0000-LPG-git-blobs-ed626131f84caf4c66a6b8abfc0fd2f46da6a231.cl-A,-0.13020741
https-api-github-com-repos-Floyddotnet-GPGPU-git-blobs-545b75187b4f5092a4e81846b3a012c06b5944bd.cl-C,-0.06927753
https-api-github-com-repos-doody1986-Hetero-Mark-git-blobs-fe975d49f6c079671b26f5010578077fbb0a7371.cl-A,-0.102254066
https-api-github-com-repos-jdegges-DNArm-git-blobs-d8e1dabc80e05624a975a726c835b582c6e41e6b.cl-A,-0.033277846
https-api-github-com-repos-caoyilun-project-git-blobs-fd9846efd6e7fffd31ea0ea0b5e06e19d98ef6d9.cl-A,-0.104286329
https-api-github-com-repos-NUCAR-DEV-Hetero-Mark-git-blobs-8b371f5a7ad928e383a43149746afeae0c9c65a0.cl-A,-0.392080505
https-api-github-com-repos-Polytonic-Chlorine-git-blobs-68dc6e442ca9ebe342022f8e1d5f72eeb2a4e28e.cl-A,-0.13680255
https-api-github-com-repos-jeapostrophe-opencl-git-blobs-d0252a6e934f1893d980756d3683cc404dacccb1.cl-A,-0.083584711
https-api-github-com-repos-bulletphysics-bullet3-git-blobs-ded4796d337d9328a84024d4f2cdba4394384e10.cl-D,-0.110789573
https-api-github-com-repos-caoyilun-project-git-blobs-9d946a623358f5e621096366711fdabb308af63e.cl-A,-0.143589776
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-3e145d8acb3380d148e60d277800ba4d23ba8c0a.cl-N,-0.089771606
https-api-github-com-repos-pathscale-rodinia-git-blobs-1ebab2be8f4859ea678ec2258582b9a30527e321.cl-I,-0.096209711
https-api-github-com-repos-ekondis-cl2-reduce-bench-git-blobs-e86f5ee82460db8b786ac7c36e672daed427e5f3.cl-A,-0.473728961
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-52c078c6a5abdfd0344132763106ebe07c0afa4d.cl-B,-0.331755773
https-api-github-com-repos-mc-imperial-gpuverify-git-blobs-8b859b6227b72d152a72ee208727316932302ca3.cl-A,-0.316632478
https-api-github-com-repos-freedreno-freedreno-git-blobs-c7eb1509aee15e4020c04fbcd641e88b719dedf5.cl-A,-0.379590326
https-api-github-com-repos-morousg-simple-opencl-git-blobs-a392d46005190a1f424ddc10ca2497971f47433e.cl-A,-0.119460565
https-api-github-com-repos-dixxi-bachelor_thesis-git-blobs-f1aaa7f0b4184d8bfacdd75e1490a4c1f8e4de09.cl-A,-0.100525599
https-api-github-com-repos-YaccConstructor-Brahma-FSharp-git-blobs-746aba2d6385aed9d7bd69eece2d54ecc6c362f7.cl-A,-0.10238955
https-api-github-com-repos-dixxi-bachelor_thesis-git-blobs-b1fbd83ee75587dac1b67d55680414d1a7b1b59d.cl-B,-0.303826019
https-api-github-com-repos-dixxi-bachelor_thesis-git-blobs-a47637e64566882d9cbc797f062397f0259a0bb3.cl-A,-0.401280807
https-api-github-com-repos-nchong-clwrapper-git-blobs-f07f65a1c50adf329bc5d1dcf897e9dc308768bd.cl-B,-0.092889469
https-api-github-com-repos-memmaker650-adventures_in_opencl-git-blobs-cec42f556511fadb11016c3c8ad349adc84be521.cl-A,-0.083804873
https-api-github-com-repos-Amadiro-opencl-git-blobs-96620334bc402ea518924cdfe82f444fe149e35c.cl-A,-0.228494776
https-api-github-com-repos-Gladdy-EasyOpenCL-git-blobs-c28b2d69589be9a1beb161dcaf2c433ea3d8f94f.cl-A,-0.094039445
https-api-github-com-repos-michaeljclark-graphstorm-git-blobs-bf2673e0fd148aff9c6541427ac1c3c42fe53cbc.cl-F,-0.106454077
https-api-github-com-repos-ovalerio-adventures_in_opencl-git-blobs-32fd4dd4990879439bbb14c9e27a63b00cc6cdf5.cl-G,-0.412865136
https-api-github-com-repos-YaccConstructor-Brahma-FSharp-git-blobs-e4f03f0a01c3bc7165d4d1d332f2b8badc086093.cl-A,-0.13680255
https-api-github-com-repos-bgaster-opencl-book-samples-git-blobs-1488dd82cb1762837741786909b8ad937e427a63.cl-C,-0.110789573
https-api-github-com-repos-YusukeSuzuki-opencl-d-git-blobs-a8ad835213bc09bb9b7252187d273e909e618a2f.cl-C,-0.102135517
https-api-github-com-repos-InfiniteSearchSpace-PyCl-Convergence-git-blobs-573badce7e0ff2d026aa3b1e4fbe7df20ab22fda.cl-A,0.170917554
https-api-github-com-repos-jdegges-DNArm-git-blobs-37844693271f0be47a0bd971801caae0d99ad781.cl-A,0.009067706
https-api-github-com-repos-gieseke-bufferkdtree-git-blobs-070099ece62c661fa0a5bb44107a7aab137418b2.cl-A,-0.102135517
https-api-github-com-repos-boxerab-clpp-git-blobs-fa05c2989efd3fe368207851e937b7f6d9376ced.cl-A,-0.385240664
https-api-github-com-repos-hipersayanX-QtOpenCLExamples-git-blobs-a33a47948a178ea021bd0822774119c07d5cfd94.cl-A,-0.087804418
https-api-github-com-repos-HSAFoundation-CLOC-git-blobs-d92230b0651d26a7fcea04fa8792e39c1297002e.cl-A,-0.083646808
https-api-github-com-repos-erwincoumans-bullet3-git-blobs-e72d96876b1005419939ba56d7cb23406c18a336.cl-L,-0.194609163
https-api-github-com-repos-caoyilun-project-git-blobs-664060a093fee36976689d281422e2f46425d227.cl-A,-0.149063618
https-api-github-com-repos-OpenCL-GEGL-OpenCL-git-blobs-537666bd82eb8b241e31aefac58de52fe78cc9da.cl-A,0.083268108
https-api-github-com-repos-enjalot-adventures_in_opencl-git-blobs-49171f9287d3990defecc5737a74ba6074a9b9fa.cl-A,-0.11577188
https-api-github-com-repos-jeremyong-opencl_in_action-git-blobs-4a40ec891b9f60f0f88aed9371f198102d096513.cl-A,-0.263006121
https-api-github-com-repos-ChiahungTai-OpenCL-playgorund-git-blobs-b1021ed71ac0fdc899c631fe3712d2b5c0451a88.cl-A,0.201326296
https-api-github-com-repos-chandanpalai-OpenCL-git-blobs-deefe65a713116cbe8c9deaa75dbc4cc1508f933.cl-A,-0.025421304
https-api-github-com-repos-chandanpalai-OpenCL-git-blobs-36aa606060817109ee8bf10781bcf6afadad7ece.cl-A,0.342496295
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-546f25320d3d6dc9af224de868076fce3a98d7e1.cl-A,-0.102167848
https-api-github-com-repos-jeapostrophe-opencl-git-blobs-06a479317a84a6300ed76272739b43a6d34ef41c.cl-A,-0.028683101
https-api-github-com-repos-clockfort-amd-app-sdk-fixes-git-blobs-2e8078e82a8b54ad3b12721fae24e0fcf1cb9bba.cl-E,-0.11068238
https-api-github-com-repos-genrich-cl_matrix-git-blobs-136a5271368374078f2debb1c718dab3d2616bed.cl-C,-0.242736916
https-api-github-com-repos-jcredi-Conv-NET-git-blobs-70ce984fae305c71fb057724b150cb8bfab5bbf4.cl-B,-0.083584711
https-api-github-com-repos-gieseke-bufferkdtree-git-blobs-070099ece62c661fa0a5bb44107a7aab137418b2.cl-C,-0.119460565
https-api-github-com-repos-HSAFoundation-HSA-Debugger-LLDB-Source-git-blobs-236a735c8f6797c32690f8a06b5b66aa28f65589.cl-A,-0.102186324
https-api-github-com-repos-clockfort-amd-app-sdk-fixes-git-blobs-e4bab2c49b7ec279ef4476abce74aec0a2c96292.cl-C,-0.365431411
https-api-github-com-repos-losalamos-PerfectHash-git-blobs-9602180ca83682fa20518e7a01f0995bf26a75ae.cl-D,-0.102152453
https-api-github-com-repos-oschrenk-opencl-git-blobs-349f974d85fd10ec11dc0b8752bcec7c97e72c3f.cl-A,-0.058790713
https-api-github-com-repos-maweigert-gputools-git-blobs-fac2ab099ace49150013b77ac20ed16647ccb8ce.cl-A,0.035624368
https-api-github-com-repos-bkloppenborg-liboi-git-blobs-e513e98f13cb5ef6407acf580f4c282aef90aa45.cl-A,-0.181639442
https-api-github-com-repos-losalamos-PerfectHash-git-blobs-b9318310ec9b037c0a11418f7b118e7107ccd821.cl-A,-0.13680255
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-3e145d8acb3380d148e60d277800ba4d23ba8c0a.cl-Q,-0.089784308
https-api-github-com-repos-frty2-CUDA-exercises-git-blobs-6e54861b2c9b1bf92e9cf1e1cf6929c913a2f497.cl-A,0.350770031
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-bcb6b7f057f4ce29197a3ea2a9f7123185d86763.cl-A,-0.183849152
https-api-github-com-repos-genrich-cl_matrix-git-blobs-136a5271368374078f2debb1c718dab3d2616bed.cl-D,-0.089767372
https-api-github-com-repos-ChristopheF-OpenCLTestFramework-git-blobs-12fa8d0f701e59937f3b8f165ff69fad85d7f51b.cl-A,-0.31022239
https-api-github-com-repos-ChiahungTai-OpenCL-playgorund-git-blobs-dce00ec68b5901c9152be0b1c0d0bde67b6d43b4.cl-A,-0.140341334
https-api-github-com-repos-EriksZviedrans-EZC-git-blobs-353e5858b4523c836e8e5448fc634161be58243f.cl-C,-0.171486518
https-api-github-com-repos-bollig-viennacl-git-blobs-b1f2b422e78befbfae32521c3b70a9cff5d6fe4c.cl-A,-0.124442872
https-api-github-com-repos-memo-ofxMSAOpenCL-git-blobs-258ff9e98f408bb919774dcb2022c4e004b5098a.cl-B,-0.0940944
https-api-github-com-repos-clockfort-amd-app-sdk-fixes-git-blobs-4bc448328462311bf2e264f9a8ff0406af667c26.cl-A,-0.385240664
https-api-github-com-repos-abhishek555-Experiments-with-OpenCL-git-blobs-c38a6dbfe5b48ec00223ac334f9447292254a0c6.cl-A,-0.090165357
https-api-github-com-repos-InfiniteSearchSpace-PyCl-Convergence-git-blobs-cd6639615f6bc156a6801c750acb2e245126b148.cl-D,-0.091584788
https-api-github-com-repos-PeterTh-uCLbench-git-blobs-b9263c6782f37b823eee07554bacacd0e3442b4e.cl-A,-0.480426345
https-api-github-com-repos-SosirisTseng-collatz-opencl-git-blobs-dcebc419c6afd27a996a78630c98db1e43f17913.cl-A,-0.102570196
https-api-github-com-repos-ajkxyz-opencl4py-git-blobs-88fcdbdb7046cd62bb3e2e7d7deb5fa1251da7e5.cl-A,-0.089359727
https-api-github-com-repos-genrich-cl_matrix-git-blobs-136a5271368374078f2debb1c718dab3d2616bed.cl-N,-0.297438903
https-api-github-com-repos-bobianite-deconvolution_better-git-blobs-2f730498cb1188faf86f3326cc1bb56b9117ebab.cl-D,-0.094736646
https-api-github-com-repos-bollig-viennacl-git-blobs-5ce4a4f22701d3b282931da6be78114fb6fedf70.cl-A,-0.120126682
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-3e145d8acb3380d148e60d277800ba4d23ba8c0a.cl-T,-0.09057181
https-api-github-com-repos-caoyilun-project-git-blobs-1dc8f8c9b5b0d42b00ec63eb7d15e502a024d5b3.cl-A,-0.148911198
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-dbaadf87863e42e8ad6014ad5502f81ee65b9736.cl-A,-0.083590356
https-api-github-com-repos-jenny350026-GPU_CPU_Sync_Optimization_OpenCL-git-blobs-9a63212d6a6630099d7da40abadc1a3525c4afec.cl-A,-0.161531683
https-api-github-com-repos-karrenberg-wfvopencl-benchmarks-git-blobs-d61985be1c120a102ce3a31d1ab3edf635943128.cl-A,-0.072460061
https-api-github-com-repos-caoyilun-project-git-blobs-73558cb68dfe18337e298ff1c0e4edb1d518c4dd.cl-A,-0.29826514
https-api-github-com-repos-pannotia-pannotia-git-blobs-fa118b6a916dc5806c728e0ed080cf2ef423a570.cl-G,-0.102135517
https-api-github-com-repos-kennux-libgdx-opencl-git-blobs-c64aef1956c7db639ef4e9273f548fb6dcea06b2.cl-A,-0.102841164
https-api-github-com-repos-InfiniteSearchSpace-PyCl-Convergence-git-blobs-8ba83233ef441193cf87640b4b4ff5f74b2d9a26.cl-A,0.089455956
https-api-github-com-repos-cjld-adventures_in_opencl-git-blobs-cec42f556511fadb11016c3c8ad349adc84be521.cl-A,-0.08403068
https-api-github-com-repos-dixxi-bachelor_thesis-git-blobs-82fb13b311175dbed1abaa1f72556194361fdfd6.cl-A,0.165402793
https-api-github-com-repos-OpenCL-GEGL-OpenCL-git-blobs-80b91d2ffc3fb99d75df9925ea8467e294f80954.cl-A,-0.046520357
https-api-github-com-repos-mc-imperial-gpuverify-git-blobs-6a791bd5511c23233ada467150123c7125d27ee4.cl-A,-0.316759495
https-api-github-com-repos-jcredi-Conv-NET-git-blobs-dd0b252982446692bf3ef055ef7592f6baa2eb37.cl-E,-0.102135517
https-api-github-com-repos-amidvidy-seamcarve-opencl-git-blobs-2885dd2986e5175b349ff1af94e363d2be0e5333.cl-A,-0.206726333
https-api-github-com-repos-knmorgan-load-balancer-git-blobs-280c7c15648c5c585b83d82da01dd86484c2d60c.cl-A,-0.089860518
https-api-github-com-repos-damienpontifex-opencl-in-action-swift-git-blobs-1d7b3c64180fa7188e35b6a90d8b28a611d98840.cl-A,-0.102169388
https-api-github-com-repos-jeremyong-opencl_in_action-git-blobs-68a285ff6d8d6c9f54aa91c80a5113486980fba9.cl-A,-0.330277309
https-api-github-com-repos-nhanloukiala-OpenCL-Benchmark-git-blobs-c245cf0eb323bcece6fcc9177c7b956ace94f4c5.cl-A,-0.156849676
https-api-github-com-repos-YaccConstructor-Brahma-FSharp-git-blobs-ab0fcd17c624ac9fc127e550bb2f08d458cb506b.cl-A,-0.10238955
https-api-github-com-repos-hsdk-DeformationGPU-git-blobs-e72d96876b1005419939ba56d7cb23406c18a336.cl-L,-0.102208904
https-api-github-com-repos-karrenberg-wfvopencl-benchmarks-git-blobs-e08d70465003ac129ea06067c1a966ed477343af.cl-A,-0.067207298
https-api-github-com-repos-Quadra-H-QH-GPU-git-blobs-7e24fd343901cc412eba6f83ae2252f7a6b0440c.cl-A,-0.089763138
https-api-github-com-repos-Polytonic-Chlorine-git-blobs-b670f9481500194e572719d6031e8cfbb458abbe.cl-A,-0.297862713
https-api-github-com-repos-Gladdy-EasyOpenCL-git-blobs-c682c5ee4f26ca6de0fad12b5d1d257bbf7c8dc8.cl-A,-0.083624227
https-api-github-com-repos-caoyilun-project-git-blobs-0f139073a75c7e5a7b8784c00dd552a64dd26969.cl-A,-0.160184415
https-api-github-com-repos-jlettvin-rpna-git-blobs-380d7ab5f2e30309b8eb482ceaf72b73dd5f6ceb.cl-A,-0.102135517
https-api-github-com-repos-mc-imperial-gvki-git-blobs-a792171c087d6cbf7df5ed63a7ac956e3cb7dd69.cl-A,-0.20489207
https-api-github-com-repos-OpenCL-GEGL-OpenCL-old-git-blobs-f6fe968682249c138fe0e6b456f46c74ad9dc755.cl-A,-0.118263034
https-api-github-com-repos-jcredi-Conv-NET-git-blobs-40d9d4f04068934165a26faa8b145768bdda58cc.cl-B,-0.128131557
https-api-github-com-repos-mikeseven-node-opencl-git-blobs-765a557bda93367d56b79e8ffe76fc334f184988.cl-A,-0.089767372
https-api-github-com-repos-GPUOpen-LibrariesAndSDKs-FireRays_SDK-git-blobs-018d2ed4714770559cfaa3b46798153b797f734c.cl-AQ,-0.208110912
https-api-github-com-repos-krowlan3-opencl-git-blobs-9f8b4d200639f807a2c1685fd5819a9455ec1827.cl-A,-0.34429161
https-api-github-com-repos-EriksZviedrans-EZC-git-blobs-353e5858b4523c836e8e5448fc634161be58243f.cl-A,-0.116382472
https-api-github-com-repos-jeremyong-opencl_in_action-git-blobs-72a068ac0ab97cd853d0196328b94a51c06cfaca.cl-A,-0.307515955
https-api-github-com-repos-amidvidy-seamcarve-opencl-git-blobs-cad68ca1c85c78ea670f9ac0bc94900f8ce045f4.cl-A,-0.205657885
https-api-github-com-repos-OpenCL-GEGL-OpenCL-git-blobs-46d288e3b8467b6b8108d5fd40dd2ba892cb30dc.cl-A,-0.023981079
https-api-github-com-repos-freedreno-freedreno-git-blobs-88d496936483d727daafa7e5ae64ac84978cf6f4.cl-A,-0.102531486
https-api-github-com-repos-EriksZviedrans-EZC-git-blobs-353e5858b4523c836e8e5448fc634161be58243f.cl-B,-0.102583099
https-api-github-com-repos-ChiahungTai-OpenCL-playgorund-git-blobs-afb55790dd79772fa3fd799352484396ce270bfa.cl-A,-0.316657882
https-api-github-com-repos-dixxi-bachelor_thesis-git-blobs-a47637e64566882d9cbc797f062397f0259a0bb3.cl-C,-0.367322755
https-api-github-com-repos-InfiniteSearchSpace-PyCl-Convergence-git-blobs-fe1160aa2033d47d6deea562cab0f39877ae5129.cl-A,-0.252523978
https-api-github-com-repos-InfiniteSearchSpace-PyCl-Convergence-git-blobs-483ffdc9054a839f3c2fcb31d961ff1887e4b9a8.cl-A,0.146310489
https-api-github-com-repos-grantbrown-libspatialSEIR-git-blobs-f08279f73086ae72ace5e8217b5d8462fef16daf.cl-A,-0.293728503
https-api-github-com-repos-jeapostrophe-opencl-git-blobs-c67a60c941c65d73c13ffb50a0f547bc44eb14dc.cl-A,-0.139793506
https-api-github-com-repos-LefterisJP-OpenCL_Gaussian_Blur-git-blobs-3a38aea4693c7220c52c9a6466986261c5f241d1.cl-A,-0.025335024
https-api-github-com-repos-dixxi-bachelor_thesis-git-blobs-69dc087f5ffecfc9fe760c609506e2214641b5ec.cl-G,-0.690269138
https-api-github-com-repos-OpenCL-GEGL-OpenCL-old-git-blobs-537666bd82eb8b241e31aefac58de52fe78cc9da.cl-A,0.078941079
https-api-github-com-repos-eholk-rust-opencl-git-blobs-b25eb341e47e6cf3b3b44cad7c2d801d35ceefdb.cl-A,-0.124442872
https-api-github-com-repos-caoyilun-project-git-blobs-9fa8ad6090a0fd41dc57f843b7664593892e56f6.cl-A,-0.113679904
https-api-github-com-repos-marwan-abdellah-GPU-Computing-SDK-4-2-9-git-blobs-1ff739463926f1f05c7327c5c77b5d21e2893392.cl-A,-0.090165357
https-api-github-com-repos-InfiniteSearchSpace-PyCl-Convergence-git-blobs-a1db458f26c05f051a6a8e37eb0b78798af284c1.cl-A,0.044210923
https-api-github-com-repos-hsyl20-Kernels-git-blobs-736014fe51a977bc02e79ff8f7311ce4774d39d1.cl-A,-0.390311642
https-api-github-com-repos-gieseke-bufferkdtree-git-blobs-070099ece62c661fa0a5bb44107a7aab137418b2.cl-B,-0.102660518
https-api-github-com-repos-caoyilun-project-git-blobs-7e943d87b160d150c4de0bc0b987a03fdc04307a.cl-A,-0.158377958
https-api-github-com-repos-mauro-belgiovine-belgiovi-clmagma-git-blobs-e26ee6418329838d20b40081b5de6a789ae6efa7.cl-A,-0.29376959
https-api-github-com-repos-jenny350026-GPU_CPU_Sync_Optimization_OpenCL-git-blobs-a8eacfb8d15b2a25d8002395ebeb26d2ea8d441e.cl-A,-0.172676086
https-api-github-com-repos-cjang-chai-git-blobs-7bc42240d7e1076f57ba97458459e3fbd8d45adf.cl-A,-0.028923962
https-api-github-com-repos-Hedlundaren-vattenoverhuvudet-git-blobs-9cc1001994976751dbc996ae4a1f1ded19e77a6a.cl-D,-0.214023462
https-api-github-com-repos-kkushagra-rodinia-git-blobs-c370e9b28c3d6e5c00b13e6f382f34a684adb602.cl-A,-0.118874525
https-api-github-com-repos-jeremyong-opencl_in_action-git-blobs-e3f5849b986b80f8f168feeb8a4df7a419e1ffc2.cl-C,-0.356290285
https-api-github-com-repos-Multi2Sim-m2s-bench-amdsdk-2-5-src-git-blobs-591e407eab1830f3dce4c52fe4e64c3b54251ffb.cl-A,-0.115877668
https-api-github-com-repos-ChiahungTai-OpenCL-playgorund-git-blobs-bbc80d5907dee1de93e89eef8ef190a462e0ead2.cl-D,-0.330304238
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-3e145d8acb3380d148e60d277800ba4d23ba8c0a.cl-R,-0.096262148
https-api-github-com-repos-freedreno-freedreno-git-blobs-3b76f2edc457a6365c19da80e2b19ea724cf220d.cl-A,-0.096262148
https-api-github-com-repos-clockfort-amd-app-sdk-fixes-git-blobs-09143f96d5107eaee111c2008918dfbb7dd276ff.cl-E,-0.106617853
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-3e145d8acb3380d148e60d277800ba4d23ba8c0a.cl-A,-0.093010526
https-api-github-com-repos-mc-imperial-gpuverify-git-blobs-91a074034c9ba84966dee789ce43790db104dfeb.cl-A,-0.102186324
https-api-github-com-repos-jeremyong-opencl_in_action-git-blobs-154def54fe1b7ea2e02313991b00f08d22c181e3.cl-A,-0.119460565
https-api-github-com-repos-kbrafford-adventures_in_opencl-git-blobs-49171f9287d3990defecc5737a74ba6074a9b9fa.cl-A,-0.141784856
https-api-github-com-repos-WenhaoZhang-OpenCLInAction-git-blobs-4e6f23369c01d1db8445b5dc2397d19dbf0b1dd7.cl-A,-0.102525034
https-api-github-com-repos-InfiniteSearchSpace-PyCl-Convergence-git-blobs-795b0e0b7e9d3fa68fc23a39d02ab2966a85eb26.cl-A,-0.379590326
https-api-github-com-repos-bollig-viennacl-git-blobs-e49e9fe4108a659d4100dda278a665d0da00c7d9.cl-A,-0.294146913
https-api-github-com-repos-caoyilun-project-git-blobs-f769760aae745726701cc50f6bed242594a10fa0.cl-A,-0.102196001
https-api-github-com-repos-caoyilun-project-git-blobs-1e8f3630bdc088710730cd362f83ed831c254191.cl-A,-0.159306227
https-api-github-com-repos-mattscar-opencl_image_filter-git-blobs-d8aa3fdf4716629736528d8c84e1fc84fa3fe79c.cl-A,0.047919765
https-api-github-com-repos-jcredi-Conv-NET-git-blobs-81f3451d0e97df291500a676dfa775d997f58577.cl-A,0.020797037
https-api-github-com-repos-caoyilun-project-git-blobs-56e18017aeab962799b454b5207fb79f34100aec.cl-A,-0.219917916
https-api-github-com-repos-mhorga-GEGL-OpenCL-git-blobs-13a1d19a066e00908519e2f145aa26f5f383d202.cl-A,-0.151281294
https-api-github-com-repos-jeremyong-opencl_in_action-git-blobs-4e6f23369c01d1db8445b5dc2397d19dbf0b1dd7.cl-A,-0.102169388
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-e9ffc4b04085489cc9c5824d00886f099b6cfff1.cl-F,-0.102254066
https-api-github-com-repos-bollig-viennacl-git-blobs-4b931e91fc9788a771abe68287cd1179ac8c3d9f.cl-A,-0.396513612
https-api-github-com-repos-mc-imperial-gpuverify-git-blobs-2d241452785270cbc7c17943dc1de520c3463d2e.cl-A,-0.280086916
https-api-github-com-repos-kkushagra-rodinia-git-blobs-1ebab2be8f4859ea678ec2258582b9a30527e321.cl-I,-0.095972614
https-api-github-com-repos-hsyl20-Kernels-git-blobs-72264772506a2238fa1ab6fc7a48ca96d4ee8351.cl-A,-0.461149011
https-api-github-com-repos-antonklava-adventures_in_opencl-git-blobs-cec42f556511fadb11016c3c8ad349adc84be521.cl-A,-0.083804873
https-api-github-com-repos-ADyson-clTEM-git-blobs-5a67563fdcbeedf657e7df2e3ac3cd1777c3db20.cl-A,0.064704215
https-api-github-com-repos-caoyilun-project-git-blobs-e20a76ff9b95cb3bb529ad8d7a80e1da313886e1.cl-B,-0.106454077
https-api-github-com-repos-AlexanderRieppel-GPGPU-git-blobs-d84465fead8aaa4518e9f358eb9cae0ebfb72a31.cl-A,0.008983028
https-api-github-com-repos-WenhaoZhang-OpenCLInAction-git-blobs-7b56f00e17db028d7e332cb010dee22a8808b4c1.cl-A,-0.512368142
https-api-github-com-repos-caoyilun-project-git-blobs-57c407170beb879dd98de9d7218653f53c008efd.cl-A,-0.14892136
https-api-github-com-repos-caoyilun-project-git-blobs-ecc1a3eefcbf2d6ead7d30a30f5c2b150c8e8a70.cl-A,-0.274286209
https-api-github-com-repos-caoyilun-project-git-blobs-dafb796c4f778f19ec78f3f113e336de91248524.cl-A,-0.158272582
https-api-github-com-repos-caoyilun-project-git-blobs-e55cafa7a3e5fddc97b983baf3a9e1b3ace9a281.cl-A,-0.111284841
https-api-github-com-repos-emrainey-OpenCL-Environment-git-blobs-4a783c71b5a3a4b53ece877f6ac83ee74cb69c99.cl-D,-0.051083164
https-api-github-com-repos-caoyilun-project-git-blobs-5cad9fea6a590aabbc2351471bad3ce8642ed64a.cl-A,-0.151502335
https-api-github-com-repos-nico-mkhatvari-OpenCL-git-blobs-3c38d6df147626ee4b67b70e22240061b863eb7e.cl-A,-5.64E-05
https-api-github-com-repos-fakenmc-cf4ocl-git-blobs-e61cacddc00bd5333d79747e17edebbd4421d65b.cl-A,-0.084336021
https-api-github-com-repos-BillTheBest-load-balancer-git-blobs-de0a58c03e4a2d2b93d0854f28e26bfbcc1f3381.cl-A,-0.065056486
https-api-github-com-repos-nhanloukiala-OpenCL-Benchmark-git-blobs-8e4e64a51152b6943144710890bcd1443b1958b6.cl-A,-0.093010526
https-api-github-com-repos-genrich-cl_matrix-git-blobs-136a5271368374078f2debb1c718dab3d2616bed.cl-F,-0.098429896
https-api-github-com-repos-lashgar-ipmacc-git-blobs-12ca71dd68940a09b9152b5228f07a6843e8b8a8.cl-A,-0.365888319
https-api-github-com-repos-InfiniteSearchSpace-PyCl-Convergence-git-blobs-9ba295f1eb654fbf373492cadcbca7168cd3878e.cl-A,0.157434446
https-api-github-com-repos-Gladdy-EasyOpenCL-git-blobs-9cd507fac31594b44380f3e43786dffee44ad4e4.cl-A,-0.124442872
https-api-github-com-repos-dixxi-bachelor_thesis-git-blobs-f3a885b5c6882cb2399f987252be3df5e5d6c2e7.cl-B,-0.267224012
https-api-github-com-repos-caoyilun-project-git-blobs-8b9239efea93ccc0d3ffa8ecaf08ef00f90e5422.cl-A,-0.158265055
https-api-github-com-repos-freedreno-freedreno-git-blobs-8ec2760d546cc5450bb3bd016bb113c3b26a0838.cl-A,-0.09341991
https-api-github-com-repos-acowley-CLUtil-git-blobs-157830c2b674f68fe11ba24092faf6fd72b19049.cl-A,-0.069375046
https-api-github-com-repos-STEllAR-GROUP-oclm-git-blobs-a285c19046fa48732b529527e93fb9a9cc37736b.cl-B,-0.102169388
https-api-github-com-repos-caoyilun-project-git-blobs-3e145d8acb3380d148e60d277800ba4d23ba8c0a.cl-P,-0.091384715
https-api-github-com-repos-enjalot-EnjaParticles-git-blobs-acf0e01cbfa7b56ea412537121f8ef257ce99db5.cl-A,-0.032296015
https-api-github-com-repos-linyufly-OpenCLTracer-git-blobs-8797a7b835440d2b16cbaeb2cbe99b3efd0bc668.cl-A,-0.094747937
https-api-github-com-repos-Polytonic-Chlorine-git-blobs-a6bc21aa7bf399ff1428d6ac0650b0175b733600.cl-A,-0.093010526
https-api-github-com-repos-clockfort-amd-app-sdk-fixes-git-blobs-7bc42240d7e1076f57ba97458459e3fbd8d45adf.cl-A,-0.02820138
