random_seed,platform.processor_1.type,trace,representation,platform.processor_0.type,threshold,log_level,mapping,design_centering.perturbation.perturbation_type,platform.name,platform,kpn,type,passed
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[3, 19, 78, 54, 31, 3, 38, 62]",classic,exynos,mppa_coolidge,audio_filter,rand,80.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[75, 23, 43, 62, 52, 42, 66, 67]",classic,exynos,mppa_coolidge,audio_filter,rand,90.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[68, 48, 15, 58, 4, 66, 12, 2]",classic,exynos,mppa_coolidge,audio_filter,rand,60.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[39, 13, 73, 21, 43, 80, 74, 5]",classic,exynos,mppa_coolidge,audio_filter,center,40.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[25, 71, 78, 31, 52, 50, 58, 72]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[11, 45, 48, 1, 13, 76, 36, 45]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[51, 63, 34, 28, 65, 3, 16, 6]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[52, 64, 57, 50, 57, 1, 44, 51]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[71, 43, 64, 47, 25, 16, 13, 8]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[48, 40, 43, 71, 54, 34, 62, 80]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[80, 25, 60, 81, 18, 59, 20, 74]",classic,exynos,mppa_coolidge,audio_filter,rand,50.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[33, 58, 67, 60, 16, 24, 24, 27]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[1, 56, 40, 60, 68, 74, 19, 26]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[32, 47, 24, 22, 78, 56, 41, 18]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[24, 73, 41, 7, 39, 66, 47, 10]",representation,exynos,mppa_coolidge,audio_filter,center,100.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[15, 64, 10, 49, 37, 9, 67, 59]",representation,exynos,mppa_coolidge,audio_filter,rand,90.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[83, 80, 48, 76, 36, 32, 72, 30]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[17, 81, 82, 48, 3, 6, 31, 65]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[0, 29, 8, 33, 25, 79, 23, 46]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[68, 31, 35, 83, 60, 2, 82, 76]",representation,exynos,mppa_coolidge,audio_filter,rand,90.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[31, 70, 19, 16, 13, 4, 80, 50]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[57, 42, 18, 43, 48, 25, 32, 20]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[31, 80, 65, 70, 47, 6, 78, 6]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[52, 46, 34, 67, 63, 34, 51, 2]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[83, 26, 61, 28, 21, 57, 70, 32]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[66, 83, 8, 7, 83, 62, 51, 56]",representation,exynos,mppa_coolidge,audio_filter,center,20.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[44, 47, 67, 13, 5, 62, 57, 48]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[29, 64, 68, 1, 0, 59, 67, 58]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[12, 30, 31, 30, 64, 80, 24, 64]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[40, 76, 39, 43, 49, 1, 61, 76]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[55, 17, 70, 12, 78, 43, 30, 40]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[42, 80, 40, 59, 20, 7, 66, 80]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[9, 66, 56, 46, 77, 64, 53, 60]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[41, 78, 2, 18, 67, 76, 17, 67]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[67, 36, 77, 70, 31, 80, 23, 20]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[49, 42, 36, 39, 56, 13, 79, 63]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[29, 18, 16, 78, 61, 65, 68, 78]",representation,exynos,mppa_coolidge,audio_filter,center,80.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[75, 23, 43, 62, 52, 42, 66, 67]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[68, 48, 15, 58, 4, 66, 12, 2]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[3, 19, 78, 54, 31, 3, 38, 62]",representation,exynos,mppa_coolidge,audio_filter,rand,90.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[61, 43, 74, 16, 42, 41, 28, 59]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[5, 19, 54, 3, 27, 46, 3, 69]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[40, 11, 12, 81, 73, 52, 59, 80]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[64, 80, 21, 79, 38, 50, 14, 39]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[50, 3, 15, 46, 53, 20, 11, 18]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[17, 82, 67, 21, 60, 29, 3, 66]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[74, 24, 82, 39, 72, 2, 24, 20]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[40, 51, 2, 6, 51, 8, 6, 57]",classic,exynos,mppa_coolidge,audio_filter,center,0.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[58, 48, 34, 6, 1, 4, 27, 69]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[47, 65, 17, 34, 1, 47, 70, 79]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[27, 15, 50, 47, 48, 14, 11, 6]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[51, 77, 66, 48, 15, 83, 63, 18]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[37, 16, 18, 41, 56, 8, 32, 62]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[83, 72, 56, 45, 67, 12, 30, 26]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[5, 13, 33, 3, 18, 73, 7, 37]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[63, 26, 2, 9, 18, 34, 69, 76]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[35, 71, 70, 49, 63, 15, 47, 50]",classic,exynos,mppa_coolidge,audio_filter,rand,50.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[23, 33, 4, 8, 46, 81, 49, 59]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[66, 84, 7, 9, 81, 62, 49, 60]",classic,exynos,mppa_coolidge,audio_filter,center,60.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[12, 30, 31, 30, 64, 80, 24, 64]",classic,exynos,mppa_coolidge,audio_filter,rand,50.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[29, 64, 68, 1, 0, 59, 67, 58]",classic,exynos,mppa_coolidge,audio_filter,rand,80.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[9, 66, 56, 46, 77, 64, 53, 60]",classic,exynos,mppa_coolidge,audio_filter,rand,90.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[49, 42, 36, 39, 56, 13, 79, 63]",classic,exynos,mppa_coolidge,audio_filter,rand,80.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[40, 76, 39, 43, 49, 1, 61, 76]",classic,exynos,mppa_coolidge,audio_filter,rand,50.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[55, 17, 70, 12, 78, 43, 30, 40]",classic,exynos,mppa_coolidge,audio_filter,rand,70.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[67, 36, 77, 70, 31, 80, 23, 20]",classic,exynos,mppa_coolidge,audio_filter,rand,90.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[42, 80, 40, 59, 20, 7, 66, 80]",classic,exynos,mppa_coolidge,audio_filter,rand,50.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[41, 78, 2, 18, 67, 76, 17, 67]",classic,exynos,mppa_coolidge,audio_filter,rand,70.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[44, 47, 67, 13, 5, 62, 57, 48]",classic,exynos,mppa_coolidge,audio_filter,rand,80.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[42, 10, 20, 38, 20, 44, 39, 14]",representation,exynos,mppa_coolidge,audio_filter,center,100.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[65, 15, 37, 18, 22, 53, 58, 68]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[6, 28, 74, 77, 29, 24, 79, 10]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[37, 67, 52, 3, 70, 13, 22, 25]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[46, 42, 9, 10, 2, 43, 25, 11]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[68, 51, 83, 58, 2, 46, 67, 63]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[21, 62, 21, 2, 14, 40, 6, 20]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[79, 62, 15, 34, 35, 80, 11, 24]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[42, 39, 43, 37, 84, 14, 42, 6]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[64, 84, 5, 30, 2, 6, 82, 44]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[5, 57, 34, 63, 45, 34, 72, 49]",representation,exynos,mppa_coolidge,audio_filter,rand,30.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[19, 51, 74, 81, 72, 50, 49, 58]",representation,exynos,mppa_coolidge,audio_filter,center,20.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[36, 43, 74, 68, 61, 21, 31, 4]",representation,exynos,mppa_coolidge,audio_filter,rand,20.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[61, 31, 51, 68, 32, 56, 77, 30]",representation,exynos,mppa_coolidge,audio_filter,rand,30.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[24, 31, 33, 7, 65, 2, 41, 25]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[25, 9, 66, 74, 15, 58, 60, 17]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[33, 25, 66, 67, 28, 72, 82, 44]",representation,exynos,mppa_coolidge,audio_filter,rand,20.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[22, 49, 5, 34, 69, 24, 5, 49]",representation,exynos,mppa_coolidge,audio_filter,rand,20.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[40, 21, 78, 70, 17, 12, 33, 21]",representation,exynos,mppa_coolidge,audio_filter,rand,30.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[34, 80, 72, 56, 83, 75, 70, 15]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[15, 22, 33, 20, 7, 47, 41, 56]",representation,exynos,mppa_coolidge,audio_filter,rand,30.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[79, 50, 61, 61, 19, 37, 1, 67]",representation,exynos,mppa_coolidge,audio_filter,rand,20.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[54, 56, 22, 66, 22, 52, 60, 41]",classic,exynos,mppa_coolidge,audio_filter,center,90.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[53, 47, 13, 74, 61, 0, 71, 35]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[46, 32, 82, 47, 69, 26, 20, 13]",classic,exynos,mppa_coolidge,audio_filter,rand,80.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[61, 70, 24, 26, 69, 10, 4, 1]",classic,exynos,mppa_coolidge,audio_filter,rand,50.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[72, 34, 34, 2, 51, 58, 76, 25]",classic,exynos,mppa_coolidge,audio_filter,rand,60.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[73, 0, 56, 56, 33, 22, 40, 52]",classic,exynos,mppa_coolidge,audio_filter,rand,50.0
